angle_deg,candidate_id,structure_file,asem_profile_file,asem_profile_exists,our_stage1_radial_profile,our_stage2_radial_profile_if_selected,correlation_status,notes
30,cand11,inputs/asem_sidechains_20260625/raw/30/cand11/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle30_cand11_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
31,cand0,inputs/asem_sidechains_20260625/raw/31/cand0/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle31_cand0_radial.csv,outputs/asem_sidechains_20260625/stage2_top5_refined/radial_profiles/angle31_cand0_radial.csv,no_asem_profile_file_found;our_corrected_profile_available,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has Stage 1 and Stage 2 corrected radial profiles generated in this repo.
31,cand1,inputs/asem_sidechains_20260625/raw/31/cand1/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle31_cand1_radial.csv,outputs/asem_sidechains_20260625/stage2_top5_refined/radial_profiles/angle31_cand1_radial.csv,no_asem_profile_file_found;our_corrected_profile_available,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has Stage 1 and Stage 2 corrected radial profiles generated in this repo.
31,cand2,inputs/asem_sidechains_20260625/raw/31/cand2/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle31_cand2_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
31,cand3,inputs/asem_sidechains_20260625/raw/31/cand3/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle31_cand3_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
31,cand4,inputs/asem_sidechains_20260625/raw/31/cand4/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle31_cand4_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
31,cand5,inputs/asem_sidechains_20260625/raw/31/cand5/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle31_cand5_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
31,cand6,inputs/asem_sidechains_20260625/raw/31/cand6/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle31_cand6_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
31,cand7,inputs/asem_sidechains_20260625/raw/31/cand7/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle31_cand7_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
31,cand8,inputs/asem_sidechains_20260625/raw/31/cand8/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle31_cand8_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
31,cand9,inputs/asem_sidechains_20260625/raw/31/cand9/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle31_cand9_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
31,cand10,inputs/asem_sidechains_20260625/raw/31/cand10/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle31_cand10_radial.csv,outputs/asem_sidechains_20260625/stage2_top5_refined/radial_profiles/angle31_cand10_radial.csv,no_asem_profile_file_found;our_corrected_profile_available,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has Stage 1 and Stage 2 corrected radial profiles generated in this repo.
31,cand11,inputs/asem_sidechains_20260625/raw/31/cand11/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle31_cand11_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
31,cand12,inputs/asem_sidechains_20260625/raw/31/cand12/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle31_cand12_radial.csv,outputs/asem_sidechains_20260625/stage2_top5_refined/radial_profiles/angle31_cand12_radial.csv,no_asem_profile_file_found;our_corrected_profile_available,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has Stage 1 and Stage 2 corrected radial profiles generated in this repo.
31,cand13,inputs/asem_sidechains_20260625/raw/31/cand13/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle31_cand13_radial.csv,outputs/asem_sidechains_20260625/stage2_top5_refined/radial_profiles/angle31_cand13_radial.csv,no_asem_profile_file_found;our_corrected_profile_available,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has Stage 1 and Stage 2 corrected radial profiles generated in this repo.
31,cand14,inputs/asem_sidechains_20260625/raw/31/cand14/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle31_cand14_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
31,cand15,inputs/asem_sidechains_20260625/raw/31/cand15/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle31_cand15_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
31,cand16,inputs/asem_sidechains_20260625/raw/31/cand16/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle31_cand16_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
31,cand17,inputs/asem_sidechains_20260625/raw/31/cand17/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle31_cand17_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
31,cand18,inputs/asem_sidechains_20260625/raw/31/cand18/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle31_cand18_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
31,cand19,inputs/asem_sidechains_20260625/raw/31/cand19/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle31_cand19_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
31,cand20,inputs/asem_sidechains_20260625/raw/31/cand20/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle31_cand20_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
31,cand21,inputs/asem_sidechains_20260625/raw/31/cand21/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle31_cand21_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
32,cand0,inputs/asem_sidechains_20260625/raw/32/cand0/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle32_cand0_radial.csv,outputs/asem_sidechains_20260625/stage2_top5_refined/radial_profiles/angle32_cand0_radial.csv,no_asem_profile_file_found;our_corrected_profile_available,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has Stage 1 and Stage 2 corrected radial profiles generated in this repo.
32,cand1,inputs/asem_sidechains_20260625/raw/32/cand1/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle32_cand1_radial.csv,outputs/asem_sidechains_20260625/stage2_top5_refined/radial_profiles/angle32_cand1_radial.csv,no_asem_profile_file_found;our_corrected_profile_available,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has Stage 1 and Stage 2 corrected radial profiles generated in this repo.
32,cand2,inputs/asem_sidechains_20260625/raw/32/cand2/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle32_cand2_radial.csv,outputs/asem_sidechains_20260625/stage2_top5_refined/radial_profiles/angle32_cand2_radial.csv,no_asem_profile_file_found;our_corrected_profile_available,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has Stage 1 and Stage 2 corrected radial profiles generated in this repo.
32,cand3,inputs/asem_sidechains_20260625/raw/32/cand3/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle32_cand3_radial.csv,outputs/asem_sidechains_20260625/stage2_top5_refined/radial_profiles/angle32_cand3_radial.csv,no_asem_profile_file_found;our_corrected_profile_available,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has Stage 1 and Stage 2 corrected radial profiles generated in this repo.
32,cand4,inputs/asem_sidechains_20260625/raw/32/cand4/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle32_cand4_radial.csv,outputs/asem_sidechains_20260625/stage2_top5_refined/radial_profiles/angle32_cand4_radial.csv,no_asem_profile_file_found;our_corrected_profile_available,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has Stage 1 and Stage 2 corrected radial profiles generated in this repo.
32,cand5,inputs/asem_sidechains_20260625/raw/32/cand5/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle32_cand5_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
32,cand6,inputs/asem_sidechains_20260625/raw/32/cand6/initial.pdb,,no,outputs/asem_sidechains_20260625/stage1_screen_27_32/radial_profiles/angle32_cand6_radial.csv,,no_asem_profile_file_found;our_corrected_profile_available;not_selected_for_stage2,Raw import and tleap_structures.zip contain structures only; per_angle_overlays.png has angle-level unlabeled traces. Candidate has a Stage 1 corrected radial profile generated in this repo and was not selected for Stage 2.
