angle_deg,candidate_id,candidate_path,pdf_page,r,rwp,energy_kcal_mol,source_pdf,notes
29,cand10,29/cand10/initial.pdb,18,0.446,0.818,-76.4,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
29,cand11,29/cand11/initial.pdb,18,0.330,1.054,-69.9,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
29,cand12,29/cand12/initial.pdb,18,0.337,1.032,-64.1,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
29,cand13,29/cand13/initial.pdb,18,0.428,0.797,-47.5,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
29,cand14,29/cand14/initial.pdb,18,0.444,0.816,-47.5,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
30,cand0,30/cand0/initial.pdb,19,0.435,0.885,-139.3,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
30,cand1,30/cand1/initial.pdb,19,0.432,0.832,-132.2,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
30,cand2,30/cand2/initial.pdb,19,0.424,0.832,-131.6,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
30,cand3,30/cand3/initial.pdb,19,0.447,0.838,-128.5,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
30,cand4,30/cand4/initial.pdb,19,0.425,0.846,-118.0,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
30,cand5,30/cand5/initial.pdb,19,0.404,0.847,-117.6,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
30,cand6,30/cand6/initial.pdb,19,0.350,0.996,-97.2,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
30,cand7,30/cand7/initial.pdb,19,0.377,0.964,-91.9,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
30,cand8,30/cand8/initial.pdb,20,0.300,1.270,-86.4,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
30,cand9,30/cand9/initial.pdb,20,0.302,1.292,-85.8,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
30,cand10,30/cand10/initial.pdb,20,0.285,1.327,-68.8,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
30,cand11,30/cand11/initial.pdb,20,0.307,1.256,-56.1,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
31,cand0,31/cand0/initial.pdb,20,0.427,0.882,-130.1,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
31,cand1,31/cand1/initial.pdb,20,0.464,0.833,-125.8,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
31,cand2,31/cand2/initial.pdb,20,0.424,0.874,-123.2,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
31,cand3,31/cand3/initial.pdb,20,0.407,0.902,-123.2,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
31,cand4,31/cand4/initial.pdb,21,0.469,0.811,-118.1,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
31,cand5,31/cand5/initial.pdb,21,0.402,0.903,-112.8,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
31,cand6,31/cand6/initial.pdb,21,0.398,0.936,-110.2,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
31,cand7,31/cand7/initial.pdb,21,0.398,0.945,-106.9,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
31,cand8,31/cand8/initial.pdb,21,0.410,0.924,-106.3,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
31,cand9,31/cand9/initial.pdb,21,0.356,1.079,-103.3,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
31,cand10,31/cand10/initial.pdb,21,0.343,1.080,-98.7,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
31,cand11,31/cand11/initial.pdb,21,0.279,1.290,-91.1,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
31,cand12,31/cand12/initial.pdb,22,0.325,1.176,-78.1,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
31,cand13,31/cand13/initial.pdb,22,0.396,0.960,-76.3,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
31,cand14,31/cand14/initial.pdb,22,0.254,1.266,-75.0,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
31,cand15,31/cand15/initial.pdb,22,0.248,1.314,-61.3,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
31,cand16,31/cand16/initial.pdb,22,0.193,1.442,-56.0,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
31,cand17,31/cand17/initial.pdb,22,0.310,1.177,-54.4,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
31,cand18,31/cand18/initial.pdb,22,0.203,1.422,-45.8,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
31,cand19,31/cand19/initial.pdb,22,0.219,1.412,-36.6,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
31,cand20,31/cand20/initial.pdb,23,0.161,1.501,-35.6,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
31,cand21,31/cand21/initial.pdb,23,0.213,1.430,-30.4,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
32,cand0,32/cand0/initial.pdb,23,0.425,0.901,-100.6,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
32,cand1,32/cand1/initial.pdb,23,0.394,0.922,-100.2,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
32,cand2,32/cand2/initial.pdb,23,0.243,1.330,-65.4,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
32,cand3,32/cand3/initial.pdb,23,0.365,0.975,-57.6,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
32,cand4,32/cand4/initial.pdb,23,0.167,1.311,-49.5,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
32,cand5,32/cand5/initial.pdb,23,0.241,1.186,-31.8,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
32,cand6,32/cand6/initial.pdb,24,0.308,1.075,-26.5,inputs/asem_sidechains_20260625/raw/pNAB_per_candidate_overlays.pdf,Asem PDF visual overlay; raw numeric profile data not present in this PDF
