unit_count,pair_id,t,compactness_score,contact_fraction_vs_target,CYP_MEP_contact_fraction_vs_target,axial_register_score,angular_phase_order_score,refined_angular_phase_score,rmsd_formedness_score,seed_formation_score,notes
4,0,0.000,0.610100,0.000000,0.000000,0.406239,,0.882985,0.300302,0.420571,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,27,0.350,0.717442,0.271753,0.266916,0.675992,,0.859004,0.455164,0.584179,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,27,0.400,0.738507,0.310575,0.305047,0.695693,,0.869529,0.489199,0.609285,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,27,0.450,0.759572,0.349397,0.343178,0.715394,,0.880053,0.523234,0.634392,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,27,0.500,0.780637,0.388219,0.381308,0.735094,,0.890578,0.557269,0.659498,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,27,0.550,0.801703,0.427040,0.419439,0.754795,,0.901102,0.591304,0.684604,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,27,0.600,0.822768,0.465862,0.457570,0.774496,,0.911626,0.625339,0.709711,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,27,0.650,0.843833,0.504684,0.495701,0.794197,,0.922151,0.659374,0.734817,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,27,0.700,0.864898,0.543506,0.533832,0.813898,,0.932675,0.693409,0.759924,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,27,0.750,0.885963,0.582328,0.571963,0.833599,,0.943200,0.727443,0.785030,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,27,0.800,0.907028,0.621150,0.610094,0.853300,,0.953724,0.761478,0.810136,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,27,0.850,0.928093,0.659971,0.648224,0.873000,,0.964249,0.795513,0.835243,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,27,0.900,0.949158,0.698793,0.686355,0.892701,,0.974773,0.829548,0.860349,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,27,0.950,0.970223,0.737615,0.724486,0.912402,,0.985298,0.863583,0.885456,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,27,1.000,0.991288,0.776437,0.762617,0.932103,,0.995822,0.897618,0.910562,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,28,0.000,0.601791,0.000000,0.000000,0.289889,,0.681939,0.215521,0.313168,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,28,0.050,0.621701,0.039943,0.040717,0.317642,,0.697700,0.248309,0.342346,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,28,0.100,0.641612,0.079885,0.081433,0.345394,,0.713462,0.281097,0.371524,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,28,0.150,0.661522,0.119828,0.122149,0.373147,,0.729223,0.313885,0.400702,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,28,0.200,0.681433,0.159770,0.162866,0.400899,,0.744984,0.346673,0.429879,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,28,0.250,0.701343,0.199713,0.203582,0.428652,,0.760745,0.379461,0.459057,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,28,0.300,0.721254,0.239655,0.244299,0.456405,,0.776507,0.412249,0.488235,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,28,0.350,0.741164,0.279598,0.285015,0.484157,,0.792268,0.445037,0.517413,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,28,0.400,0.761075,0.319540,0.325732,0.511910,,0.808029,0.477825,0.546591,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,28,0.450,0.780985,0.359483,0.366449,0.539662,,0.823791,0.510613,0.575769,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,28,0.500,0.800895,0.399425,0.407165,0.567415,,0.839552,0.543401,0.604947,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,28,0.550,0.820806,0.439368,0.447882,0.595168,,0.855313,0.576189,0.634124,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,28,0.600,0.840716,0.479311,0.488598,0.622920,,0.871075,0.608978,0.663302,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,28,0.650,0.860627,0.519253,0.529315,0.650673,,0.886836,0.641766,0.692480,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,28,0.700,0.880537,0.559196,0.570031,0.678425,,0.902597,0.674554,0.721658,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,28,0.750,0.900448,0.599138,0.610747,0.706178,,0.918358,0.707342,0.750836,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,28,0.800,0.920358,0.639081,0.651464,0.733931,,0.934120,0.740130,0.780014,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,28,0.850,0.940269,0.679023,0.692180,0.761683,,0.949881,0.772918,0.809191,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,28,0.900,0.960179,0.718966,0.732897,0.789436,,0.965642,0.805706,0.838369,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,28,0.950,0.980090,0.758908,0.773613,0.817188,,0.981404,0.838494,0.867547,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,28,1.000,1.000000,0.798851,0.814330,0.844941,,0.997165,0.871282,0.896725,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,29,0.000,0.620003,0.000000,0.000000,0.325957,,0.739809,0.228630,0.371714,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,29,0.050,0.639003,0.038937,0.038069,0.352010,,0.752754,0.261059,0.397839,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,29,0.100,0.658003,0.077874,0.076137,0.378063,,0.765700,0.293489,0.423964,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,29,0.150,0.677003,0.116810,0.114206,0.404115,,0.778645,0.325918,0.450089,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,29,0.200,0.696002,0.155747,0.152274,0.430168,,0.791590,0.358347,0.476214,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,29,0.250,0.715002,0.194684,0.190343,0.456221,,0.804536,0.390777,0.502339,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,29,0.300,0.734002,0.233621,0.228411,0.482274,,0.817481,0.423206,0.528463,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,29,0.350,0.753002,0.272558,0.266480,0.508326,,0.830426,0.455636,0.554588,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,29,0.400,0.772002,0.311494,0.304548,0.534379,,0.843371,0.488065,0.580713,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,29,0.450,0.791002,0.350431,0.342617,0.560432,,0.856317,0.520494,0.606838,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,29,0.500,0.810002,0.389368,0.380686,0.586485,,0.869262,0.552924,0.632963,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,29,0.550,0.829001,0.428305,0.418754,0.612537,,0.882207,0.585353,0.659088,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,29,0.600,0.848001,0.467242,0.456823,0.638590,,0.895153,0.617783,0.685213,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,29,0.650,0.867001,0.506178,0.494891,0.664643,,0.908098,0.650212,0.711338,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,29,0.700,0.886001,0.545115,0.532960,0.690696,,0.921043,0.682642,0.737463,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,29,0.750,0.905001,0.584052,0.571028,0.716748,,0.933988,0.715071,0.763587,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,29,0.800,0.924001,0.622989,0.609097,0.742801,,0.946934,0.747500,0.789712,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,29,0.850,0.943000,0.661926,0.647165,0.768854,,0.959879,0.779930,0.815837,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,29,0.900,0.962000,0.700862,0.685234,0.794907,,0.972824,0.812359,0.841962,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,29,0.950,0.981000,0.739799,0.723302,0.820959,,0.985770,0.844789,0.868087,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,29,1.000,1.000000,0.778736,0.761371,0.847012,,0.998715,0.877218,0.894212,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,30,0.000,0.592474,0.000000,0.000000,0.482520,,0.830334,0.237457,0.334537,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,30,0.050,0.612371,0.037213,0.036199,0.503544,,0.838714,0.269318,0.362345,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,30,0.100,0.632268,0.074425,0.072399,0.524569,,0.847094,0.301179,0.390153,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,30,0.150,0.652165,0.111638,0.108598,0.545593,,0.855474,0.333040,0.417961,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,30,0.200,0.672062,0.148851,0.144798,0.566618,,0.863854,0.364901,0.445769,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,30,0.250,0.691959,0.186063,0.180997,0.587642,,0.872234,0.396762,0.473577,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,30,0.300,0.711857,0.223276,0.217196,0.608667,,0.880614,0.428623,0.501386,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,30,0.350,0.731754,0.260489,0.253396,0.629691,,0.888994,0.460484,0.529194,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,30,0.400,0.751651,0.297701,0.289595,0.650716,,0.897374,0.492345,0.557002,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,30,0.450,0.771548,0.334914,0.325795,0.671740,,0.905754,0.524205,0.584810,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,30,0.500,0.791445,0.372127,0.361994,0.692765,,0.914134,0.556066,0.612618,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,30,0.550,0.811342,0.409339,0.398193,0.713789,,0.922514,0.587927,0.640426,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,30,0.600,0.831239,0.446552,0.434393,0.734813,,0.930894,0.619788,0.668234,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,30,0.650,0.851136,0.483764,0.470592,0.755838,,0.939274,0.651649,0.696042,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,30,0.700,0.871033,0.520977,0.506792,0.776862,,0.947654,0.683510,0.723850,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,30,0.750,0.890930,0.558190,0.542991,0.797887,,0.956034,0.715371,0.751659,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,30,0.800,0.910828,0.595402,0.579190,0.818911,,0.964414,0.747232,0.779467,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,30,0.850,0.930725,0.632615,0.615390,0.839936,,0.972794,0.779093,0.807275,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,30,0.900,0.950622,0.669828,0.651589,0.860960,,0.981174,0.810954,0.835083,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,30,0.950,0.970519,0.707040,0.687789,0.881985,,0.989554,0.842815,0.862891,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,30,1.000,0.990416,0.744253,0.723988,0.903009,,0.997934,0.874676,0.890699,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,31,0.000,0.709406,0.027586,0.028037,0.352989,,0.680713,0.257092,0.395659,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,31,0.050,0.723936,0.064368,0.065981,0.377647,,0.696405,0.288243,0.420224,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,31,0.100,0.738465,0.101149,0.103925,0.402306,,0.712098,0.319395,0.444789,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,31,0.150,0.752995,0.137931,0.141869,0.426964,,0.727790,0.350546,0.469354,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,31,0.200,0.767525,0.174712,0.179813,0.451622,,0.743482,0.381697,0.493920,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,31,0.250,0.782054,0.211494,0.217757,0.476280,,0.759175,0.412849,0.518485,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,31,0.300,0.796584,0.248276,0.255701,0.500939,,0.774867,0.444000,0.543050,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,31,0.350,0.811114,0.285057,0.293645,0.525597,,0.790559,0.475151,0.567615,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,31,0.400,0.825644,0.321839,0.331589,0.550255,,0.806252,0.506303,0.592180,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,31,0.450,0.840173,0.358620,0.369533,0.574914,,0.821944,0.537454,0.616745,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,31,0.500,0.854703,0.395402,0.407476,0.599572,,0.837637,0.568606,0.641311,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,31,0.550,0.869233,0.432184,0.445420,0.624230,,0.853329,0.599757,0.665876,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,31,0.600,0.883762,0.468965,0.483364,0.648889,,0.869021,0.630908,0.690441,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,31,0.650,0.898292,0.505747,0.521308,0.673547,,0.884714,0.662060,0.715006,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,31,0.700,0.912822,0.542528,0.559252,0.698205,,0.900406,0.693211,0.739571,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,31,0.750,0.927351,0.579310,0.597196,0.722863,,0.916098,0.724363,0.764136,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,31,0.800,0.941881,0.616092,0.635140,0.747522,,0.931791,0.755514,0.788701,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,31,0.850,0.956411,0.652873,0.673084,0.772180,,0.947483,0.786665,0.813267,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,31,0.900,0.970941,0.689655,0.711028,0.796838,,0.963175,0.817817,0.837832,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,31,0.950,0.985470,0.726436,0.748972,0.821497,,0.978868,0.848968,0.862397,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,31,1.000,1.000000,0.763218,0.786916,0.846155,,0.994560,0.880119,0.886962,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,32,0.000,0.626668,0.023563,0.025545,0.474909,,0.569506,0.161865,0.361386,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,32,0.050,0.645291,0.066408,0.067788,0.497262,,0.590975,0.199475,0.390239,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,32,0.100,0.663915,0.109253,0.110031,0.519614,,0.612444,0.237086,0.419092,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,32,0.150,0.682538,0.152098,0.152274,0.541967,,0.633914,0.274697,0.447945,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,32,0.200,0.701162,0.194942,0.194517,0.564319,,0.655383,0.312307,0.476798,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,32,0.250,0.719785,0.237787,0.236760,0.586672,,0.676852,0.349918,0.505651,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,32,0.300,0.738409,0.280632,0.279003,0.609025,,0.698321,0.387529,0.534504,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,32,0.350,0.757032,0.323477,0.321246,0.631377,,0.719790,0.425139,0.563357,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,32,0.400,0.775656,0.366322,0.363489,0.653730,,0.741260,0.462750,0.592210,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,32,0.450,0.794279,0.409167,0.405732,0.676082,,0.762729,0.500361,0.621063,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,32,0.500,0.812903,0.452012,0.447975,0.698435,,0.784198,0.537971,0.649916,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,32,0.550,0.831526,0.494856,0.490218,0.720788,,0.805667,0.575582,0.678769,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,32,0.600,0.850149,0.537701,0.532461,0.743140,,0.827136,0.613193,0.707622,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,32,0.650,0.868773,0.580546,0.574704,0.765493,,0.848606,0.650804,0.736475,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,32,0.700,0.887396,0.623391,0.616947,0.787845,,0.870075,0.688414,0.765328,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,32,0.750,0.906020,0.666236,0.659190,0.810198,,0.891544,0.726025,0.794181,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,32,0.800,0.924643,0.709081,0.701433,0.832551,,0.913013,0.763636,0.823034,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,32,0.850,0.943267,0.751925,0.743676,0.854903,,0.934482,0.801246,0.851887,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,32,0.900,0.961890,0.794770,0.785919,0.877256,,0.955952,0.838857,0.880740,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,32,0.950,0.980514,0.837615,0.828162,0.899608,,0.977421,0.876468,0.909593,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,32,1.000,0.999137,0.880460,0.870405,0.921961,,0.998890,0.914078,0.938446,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,33,0.000,0.609565,0.000000,0.000000,0.536496,,0.703605,0.218394,0.405489,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,33,0.050,0.628974,0.038908,0.038785,0.556323,,0.718238,0.251708,0.430755,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,33,0.100,0.648382,0.077816,0.077570,0.576149,,0.732870,0.285022,0.456021,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,33,0.150,0.667791,0.116724,0.116355,0.595976,,0.747503,0.318336,0.481286,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,33,0.200,0.687200,0.155632,0.155140,0.615803,,0.762136,0.351650,0.506552,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,33,0.250,0.706609,0.194540,0.193925,0.635630,,0.776768,0.384964,0.531818,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,33,0.300,0.726017,0.233448,0.232710,0.655456,,0.791401,0.418278,0.557084,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,33,0.350,0.745426,0.272356,0.271495,0.675283,,0.806034,0.451591,0.582350,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,33,0.400,0.764835,0.311264,0.310280,0.695110,,0.820667,0.484905,0.607615,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,33,0.450,0.784244,0.350172,0.349065,0.714937,,0.835299,0.518219,0.632881,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,33,0.500,0.803652,0.389080,0.387850,0.734764,,0.849932,0.551533,0.658147,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,33,0.550,0.823061,0.427989,0.426636,0.754590,,0.864565,0.584847,0.683413,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,33,0.600,0.842470,0.466897,0.465421,0.774417,,0.879197,0.618161,0.708679,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,33,0.650,0.861879,0.505805,0.504206,0.794244,,0.893830,0.651475,0.733944,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,33,0.700,0.881288,0.544713,0.542991,0.814071,,0.908463,0.684789,0.759210,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,33,0.750,0.900696,0.583621,0.581776,0.833897,,0.923096,0.718102,0.784476,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,33,0.800,0.920105,0.622529,0.620561,0.853724,,0.937728,0.751416,0.809742,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,33,0.850,0.939514,0.661437,0.659346,0.873551,,0.952361,0.784730,0.835008,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,33,0.900,0.958922,0.700345,0.698131,0.893378,,0.966994,0.818044,0.860273,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,33,0.950,0.978331,0.739253,0.736916,0.913204,,0.981626,0.851358,0.885539,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,33,1.000,0.997740,0.778161,0.775701,0.933031,,0.996259,0.884672,0.910805,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,34,0.000,0.558501,0.000575,0.000623,0.482960,,0.595932,0.201193,0.362233,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,34,0.050,0.580576,0.042098,0.042025,0.505841,,0.616052,0.236719,0.390698,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,34,0.100,0.602651,0.083621,0.083427,0.528722,,0.636172,0.272245,0.419163,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,34,0.150,0.624726,0.125144,0.124829,0.551604,,0.656291,0.307772,0.447628,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,34,0.200,0.646801,0.166667,0.166230,0.574485,,0.676411,0.343298,0.476093,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,34,0.250,0.668876,0.208190,0.207632,0.597366,,0.696531,0.378824,0.504558,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,34,0.300,0.690951,0.249713,0.249034,0.620247,,0.716650,0.414350,0.533023,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,34,0.350,0.713026,0.291236,0.290436,0.643128,,0.736770,0.449877,0.561488,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,34,0.400,0.735101,0.332759,0.331838,0.666010,,0.756890,0.485403,0.589953,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,34,0.450,0.757176,0.374282,0.373240,0.688891,,0.777010,0.520929,0.618418,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,34,0.500,0.779251,0.415805,0.414641,0.711772,,0.797130,0.556456,0.646883,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,34,0.550,0.801325,0.457327,0.456043,0.734653,,0.817249,0.591982,0.675349,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,34,0.600,0.823400,0.498850,0.497445,0.757534,,0.837369,0.627508,0.703814,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,34,0.650,0.845475,0.540373,0.538847,0.780416,,0.857489,0.663034,0.732279,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,34,0.700,0.867550,0.581896,0.580249,0.803297,,0.877609,0.698561,0.760744,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,34,0.750,0.889625,0.623419,0.621651,0.826178,,0.897728,0.734087,0.789209,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,34,0.800,0.911700,0.664942,0.663053,0.849059,,0.917848,0.769613,0.817674,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,34,0.850,0.933775,0.706465,0.704454,0.871940,,0.937968,0.805139,0.846139,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,34,0.900,0.955850,0.747988,0.745856,0.894822,,0.958087,0.840666,0.874604,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,34,0.950,0.977925,0.789511,0.787258,0.917703,,0.978207,0.876192,0.903069,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,34,1.000,1.000000,0.831034,0.828660,0.940584,,0.998327,0.911718,0.931534,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,35,0.000,0.580667,0.000000,0.000000,0.379570,,0.837041,0.233512,0.391403,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,35,0.050,0.601318,0.037126,0.037352,0.403630,,0.845059,0.265300,0.416217,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,35,0.100,0.621970,0.074253,0.074704,0.427689,,0.853078,0.297089,0.441030,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,35,0.150,0.642621,0.111379,0.112056,0.451749,,0.861096,0.328877,0.465844,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,35,0.200,0.663272,0.148506,0.149408,0.475809,,0.869115,0.360665,0.490657,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,35,0.250,0.683924,0.185632,0.186760,0.499868,,0.877133,0.392454,0.515471,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,35,0.300,0.704575,0.222759,0.224112,0.523928,,0.885151,0.424242,0.540284,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,35,0.350,0.725226,0.259885,0.261464,0.547988,,0.893170,0.456030,0.565098,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,35,0.400,0.745877,0.297012,0.298816,0.572047,,0.901188,0.487818,0.589911,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,35,0.450,0.766529,0.334138,0.336168,0.596107,,0.909207,0.519607,0.614725,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,35,0.500,0.787180,0.371264,0.373520,0.620166,,0.917225,0.551395,0.639539,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,35,0.550,0.807831,0.408391,0.410872,0.644226,,0.925243,0.583183,0.664352,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,35,0.600,0.828483,0.445517,0.448224,0.668286,,0.933262,0.614972,0.689166,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,35,0.650,0.849134,0.482644,0.485576,0.692345,,0.941280,0.646760,0.713979,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,35,0.700,0.869785,0.519770,0.522928,0.716405,,0.949299,0.678548,0.738793,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,35,0.750,0.890437,0.556897,0.560280,0.740465,,0.957317,0.710337,0.763606,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,35,0.800,0.911088,0.594023,0.597632,0.764524,,0.965335,0.742125,0.788420,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,35,0.850,0.931739,0.631150,0.634984,0.788584,,0.973354,0.773913,0.813233,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,35,0.900,0.952390,0.668276,0.672336,0.812644,,0.981372,0.805702,0.838047,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,35,0.950,0.973042,0.705403,0.709688,0.836703,,0.989391,0.837490,0.862860,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,35,1.000,0.993693,0.742529,0.747040,0.860763,,0.997409,0.869278,0.887674,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,36,0.000,0.567091,0.001149,0.001246,0.433342,,0.876652,0.234819,0.408386,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,36,0.050,0.588452,0.037959,0.036947,0.455505,,0.882687,0.267298,0.432407,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,36,0.100,0.609813,0.074770,0.072648,0.477668,,0.888721,0.299778,0.456428,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,36,0.150,0.631174,0.111580,0.108349,0.499831,,0.894756,0.332257,0.480449,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,36,0.200,0.652536,0.148390,0.144050,0.521995,,0.900791,0.364736,0.504470,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,36,0.250,0.673897,0.185201,0.179751,0.544158,,0.906825,0.397216,0.528490,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,36,0.300,0.695258,0.222011,0.215452,0.566321,,0.912860,0.429695,0.552511,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,36,0.350,0.716619,0.258821,0.251153,0.588484,,0.918895,0.462174,0.576532,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,36,0.400,0.737980,0.295632,0.286854,0.610647,,0.924930,0.494654,0.600553,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,36,0.450,0.759341,0.332442,0.322555,0.632810,,0.930964,0.527133,0.624574,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,36,0.500,0.780703,0.369253,0.358256,0.654973,,0.936999,0.559612,0.648595,linear interpolation in oriented order-parameter space; not atomistic dynamics
6,36,0.550,0.802064,0.406063,0.393956,0.677137,,0.943034,0.592091,0.672616,linear interpolation in oriented order-parameter space; not atomistic dynamics
