unit_count,feature,threshold_mode,threshold_fraction,loose_mean,formed_mean,threshold_value,mean_activation_time,median_activation_time,std_activation_time,fraction_crossed,mean_rank,median_rank,first_feature_frequency,second_feature_frequency,interpretation_note,warnings
4,rmsd_formedness_score,formed_fraction,0.75,0.249471,0.897389,0.735409,0.783333,0.800000,0.023570,1.000000,3.833333,4.000000,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
4,seed_formation_score,formed_fraction,0.75,0.448448,0.905626,0.791331,0.783333,0.800000,0.023570,1.000000,3.833333,4.000000,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
4,angular_phase_order_score,formed_fraction,0.75,0.990399,0.970187,,,,,0.000000,,,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
4,compactness_score,formed_fraction,0.80,0.511645,0.997715,0.900501,0.816667,0.800000,0.023570,1.000000,2.833333,1.500000,0.333333,0.333333,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
4,contact_fraction_vs_target,formed_fraction,0.80,0.036822,0.742571,0.601421,0.816667,0.850000,0.047140,1.000000,3.166667,3.500000,0.000000,0.333333,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
4,CYP_MEP_contact_fraction_vs_target,formed_fraction,0.80,0.036803,0.754644,0.611076,0.833333,0.850000,0.023570,1.000000,4.000000,4.000000,0.000000,0.333333,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
4,axial_register_score,formed_fraction,0.80,0.453903,0.920270,0.826996,0.833333,0.800000,0.084984,1.000000,3.000000,1.500000,0.666667,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
4,rmsd_formedness_score,formed_fraction,0.80,0.249471,0.897389,0.767805,0.833333,0.850000,0.023570,1.000000,4.000000,4.000000,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
4,seed_formation_score,formed_fraction,0.80,0.448448,0.905626,0.814190,0.833333,0.850000,0.023570,1.000000,4.000000,4.000000,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
4,angular_phase_order_score,formed_fraction,0.80,0.990399,0.970187,,,,,0.000000,,,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
5,compactness_score,formed_fraction,0.50,0.539987,0.997625,0.768806,0.533333,0.550000,0.023570,1.000000,3.833333,4.000000,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
5,contact_fraction_vs_target,formed_fraction,0.50,0.024333,0.781869,0.403101,0.533333,0.550000,0.023570,1.000000,3.833333,4.000000,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
5,CYP_MEP_contact_fraction_vs_target,formed_fraction,0.50,0.026421,0.790517,0.408469,0.533333,0.550000,0.023570,1.000000,3.833333,4.000000,0.333333,0.666667,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
5,axial_register_score,formed_fraction,0.50,0.385553,0.891216,0.638384,0.516667,0.550000,0.047140,1.000000,2.833333,3.500000,0.333333,0.333333,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
5,rmsd_formedness_score,formed_fraction,0.50,0.251448,0.889194,0.570321,0.516667,0.500000,0.023570,1.000000,2.833333,3.500000,0.333333,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
5,seed_formation_score,formed_fraction,0.50,0.437536,0.905853,0.671694,0.533333,0.550000,0.023570,1.000000,3.833333,4.000000,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
5,angular_phase_order_score,formed_fraction,0.50,0.986361,0.969361,,,,,0.000000,,,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
5,compactness_score,formed_fraction,0.75,0.539987,0.997625,0.883215,0.783333,0.800000,0.023570,1.000000,3.666667,3.500000,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
5,contact_fraction_vs_target,formed_fraction,0.75,0.024333,0.781869,0.592485,0.783333,0.800000,0.023570,1.000000,3.666667,3.500000,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
5,CYP_MEP_contact_fraction_vs_target,formed_fraction,0.75,0.026421,0.790517,0.599493,0.783333,0.800000,0.023570,1.000000,3.666667,3.500000,0.666667,0.333333,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
5,axial_register_score,formed_fraction,0.75,0.385553,0.891216,0.764800,0.783333,0.800000,0.023570,1.000000,3.666667,3.500000,0.000000,0.666667,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
5,rmsd_formedness_score,formed_fraction,0.75,0.251448,0.889194,0.729757,0.766667,0.750000,0.023570,1.000000,2.666667,3.500000,0.333333,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
5,seed_formation_score,formed_fraction,0.75,0.437536,0.905853,0.788774,0.783333,0.800000,0.023570,1.000000,3.666667,3.500000,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
5,angular_phase_order_score,formed_fraction,0.75,0.986361,0.969361,,,,,0.000000,,,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
5,compactness_score,formed_fraction,0.80,0.539987,0.997625,0.906097,0.833333,0.850000,0.023570,1.000000,3.666667,3.500000,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
5,contact_fraction_vs_target,formed_fraction,0.80,0.024333,0.781869,0.630362,0.833333,0.850000,0.023570,1.000000,3.666667,3.500000,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
5,CYP_MEP_contact_fraction_vs_target,formed_fraction,0.80,0.026421,0.790517,0.637698,0.833333,0.850000,0.023570,1.000000,3.666667,3.500000,0.666667,0.333333,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
5,axial_register_score,formed_fraction,0.80,0.385553,0.891216,0.790083,0.833333,0.850000,0.023570,1.000000,3.666667,3.500000,0.000000,0.666667,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
5,rmsd_formedness_score,formed_fraction,0.80,0.251448,0.889194,0.761645,0.816667,0.800000,0.023570,1.000000,2.666667,3.500000,0.333333,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
5,seed_formation_score,formed_fraction,0.80,0.437536,0.905853,0.812189,0.833333,0.850000,0.023570,1.000000,3.666667,3.500000,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
5,angular_phase_order_score,formed_fraction,0.80,0.986361,0.969361,,,,,0.000000,,,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
6,compactness_score,formed_fraction,0.50,0.570882,0.996108,0.783495,0.516667,0.500000,0.023570,1.000000,2.833333,3.000000,0.333333,0.333333,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
6,contact_fraction_vs_target,formed_fraction,0.50,0.027778,0.801724,0.414751,0.533333,0.550000,0.023570,1.000000,3.666667,4.000000,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
6,CYP_MEP_contact_fraction_vs_target,formed_fraction,0.50,0.029491,0.802284,0.415888,0.533333,0.550000,0.023570,1.000000,3.666667,4.000000,0.333333,0.333333,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
6,axial_register_score,formed_fraction,0.50,0.367175,0.888800,0.627987,0.533333,0.550000,0.062361,1.000000,4.333333,6.000000,0.333333,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
6,rmsd_formedness_score,formed_fraction,0.50,0.252289,0.892482,0.572386,0.516667,0.500000,0.023570,1.000000,2.833333,3.000000,0.000000,0.333333,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
6,seed_formation_score,formed_fraction,0.50,0.440844,0.907180,0.674012,0.533333,0.550000,0.023570,1.000000,3.666667,4.000000,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
6,angular_phase_order_score,formed_fraction,0.50,0.986099,0.956788,,,,,0.000000,,,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
6,compactness_score,formed_fraction,0.75,0.570882,0.996108,0.889801,0.766667,0.750000,0.023570,1.000000,3.166667,3.000000,0.333333,0.333333,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
6,contact_fraction_vs_target,formed_fraction,0.75,0.027778,0.801724,0.608238,0.766667,0.750000,0.023570,1.000000,3.166667,3.000000,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
6,CYP_MEP_contact_fraction_vs_target,formed_fraction,0.75,0.029491,0.802284,0.609086,0.766667,0.750000,0.023570,1.000000,3.166667,3.000000,0.333333,0.666667,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
6,axial_register_score,formed_fraction,0.75,0.367175,0.888800,0.758394,0.783333,0.800000,0.062361,1.000000,4.333333,6.000000,0.333333,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
6,rmsd_formedness_score,formed_fraction,0.75,0.252289,0.892482,0.732434,0.783333,0.800000,0.023570,1.000000,4.000000,3.500000,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
6,seed_formation_score,formed_fraction,0.75,0.440844,0.907180,0.790596,0.766667,0.750000,0.023570,1.000000,3.166667,3.000000,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
6,angular_phase_order_score,formed_fraction,0.75,0.986099,0.956788,,,,,0.000000,,,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
6,compactness_score,formed_fraction,0.80,0.570882,0.996108,0.911063,0.816667,0.800000,0.023570,1.000000,3.166667,3.000000,0.333333,0.333333,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
6,contact_fraction_vs_target,formed_fraction,0.80,0.027778,0.801724,0.646935,0.816667,0.800000,0.023570,1.000000,3.166667,3.000000,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
6,CYP_MEP_contact_fraction_vs_target,formed_fraction,0.80,0.029491,0.802284,0.647726,0.816667,0.800000,0.023570,1.000000,3.166667,3.000000,0.333333,0.666667,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
6,axial_register_score,formed_fraction,0.80,0.367175,0.888800,0.784475,0.833333,0.850000,0.062361,1.000000,4.333333,6.000000,0.333333,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
6,rmsd_formedness_score,formed_fraction,0.80,0.252289,0.892482,0.764444,0.833333,0.850000,0.023570,1.000000,4.000000,3.500000,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
6,seed_formation_score,formed_fraction,0.80,0.440844,0.907180,0.813913,0.816667,0.800000,0.023570,1.000000,3.166667,3.000000,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
6,angular_phase_order_score,formed_fraction,0.80,0.986099,0.956788,,,,,0.000000,,,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
7,compactness_score,formed_fraction,0.50,0.567217,0.996976,0.782097,0.533333,0.550000,0.023570,1.000000,3.666667,3.500000,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
7,contact_fraction_vs_target,formed_fraction,0.50,0.006797,0.784427,0.395612,0.533333,0.550000,0.023570,1.000000,3.666667,3.500000,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
7,CYP_MEP_contact_fraction_vs_target,formed_fraction,0.50,0.005967,0.796001,0.400984,0.533333,0.550000,0.023570,1.000000,3.666667,3.500000,0.666667,0.333333,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
7,axial_register_score,formed_fraction,0.50,0.358099,0.892601,0.625350,0.516667,0.500000,0.023570,1.000000,2.666667,3.500000,0.333333,0.666667,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
7,rmsd_formedness_score,formed_fraction,0.50,0.238195,0.883416,0.560806,0.533333,0.550000,0.023570,1.000000,3.666667,3.500000,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
7,seed_formation_score,formed_fraction,0.50,0.432620,0.899972,0.666296,0.533333,0.550000,0.023570,1.000000,3.666667,3.500000,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
7,angular_phase_order_score,formed_fraction,0.50,0.992794,0.942443,,,,,0.000000,,,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
7,compactness_score,formed_fraction,0.75,0.567217,0.996976,0.889536,0.766667,0.750000,0.023570,1.000000,2.833333,3.500000,0.333333,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
7,contact_fraction_vs_target,formed_fraction,0.75,0.006797,0.784427,0.590019,0.783333,0.800000,0.023570,1.000000,3.666667,3.500000,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
7,CYP_MEP_contact_fraction_vs_target,formed_fraction,0.75,0.005967,0.796001,0.598492,0.783333,0.800000,0.023570,1.000000,3.666667,3.500000,0.333333,0.666667,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
7,axial_register_score,formed_fraction,0.75,0.358099,0.892601,0.758976,0.783333,0.800000,0.062361,1.000000,3.500000,3.500000,0.333333,0.333333,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
7,rmsd_formedness_score,formed_fraction,0.75,0.238195,0.883416,0.722111,0.783333,0.800000,0.023570,1.000000,3.666667,3.500000,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
7,seed_formation_score,formed_fraction,0.75,0.432620,0.899972,0.783134,0.783333,0.800000,0.023570,1.000000,3.666667,3.500000,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
7,angular_phase_order_score,formed_fraction,0.75,0.992794,0.942443,,,,,0.000000,,,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
7,compactness_score,formed_fraction,0.80,0.567217,0.996976,0.911024,0.816667,0.800000,0.023570,1.000000,3.000000,3.500000,0.333333,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
7,contact_fraction_vs_target,formed_fraction,0.80,0.006797,0.784427,0.628901,0.816667,0.850000,0.047140,1.000000,2.833333,3.500000,0.000000,0.333333,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
7,CYP_MEP_contact_fraction_vs_target,formed_fraction,0.80,0.005967,0.796001,0.637994,0.833333,0.850000,0.023570,1.000000,3.833333,3.500000,0.333333,0.333333,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
7,axial_register_score,formed_fraction,0.80,0.358099,0.892601,0.785701,0.833333,0.850000,0.062361,1.000000,3.666667,3.500000,0.333333,0.333333,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
7,rmsd_formedness_score,formed_fraction,0.80,0.238195,0.883416,0.754372,0.833333,0.850000,0.023570,1.000000,3.833333,3.500000,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
7,seed_formation_score,formed_fraction,0.80,0.432620,0.899972,0.806502,0.833333,0.850000,0.023570,1.000000,3.833333,3.500000,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
7,angular_phase_order_score,formed_fraction,0.80,0.992794,0.942443,,,,,0.000000,,,0.000000,0.000000,earlier activation means this oriented order parameter reaches the formed-fraction threshold sooner along paired linear bridge paths,angular_phase_order_score formed mean is not higher than loose mean; treated as non-activating for formed-like ordering
