rise_label,twist_deg,candidate_id,source_pdb,dest_pdb,status,kept_atoms,removed_atoms
rise3p38,24,cand14,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand14\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand14\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand15,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand15\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand15\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand16,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand16\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand16\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand17,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand17\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand17\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand18,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand18\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand18\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand19,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand19\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand19\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand2,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand2\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand2\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand20,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand20\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand20\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand21,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand21\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand21\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand22,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand22\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand22\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand23,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand23\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand23\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand24,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand24\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand24\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand25,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand25\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand25\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand26,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand26\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand26\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand27,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand27\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand27\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand28,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand28\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand28\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand29,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand29\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand29\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand3,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand3\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand3\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand30,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand30\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand30\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand31,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand31\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand31\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand32,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand32\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand32\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand33,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand33\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand33\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand34,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand34\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand34\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand35,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand35\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand35\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand36,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand36\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand36\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand37,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand37\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand37\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand38,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand38\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand38\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand39,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand39\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand39\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand4,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand4\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand4\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand40,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand40\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand40\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand41,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand41\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand41\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand42,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand42\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand42\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand43,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand43\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand43\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand44,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand44\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand44\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand45,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand45\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand45\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand46,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand46\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand46\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand47,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand47\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand47\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand5,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand5\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand5\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand6,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand6\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand6\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand7,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand7\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand7\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand8,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand8\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand8\initial.pdb,glu_ablated,2364,1446
rise3p38,24,cand9,inputs\asem_matched_twist_scan\rise3p38\sidechain\24\cand9\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\24\cand9\initial.pdb,glu_ablated,2364,1446
rise3p38,25,cand0,inputs\asem_matched_twist_scan\rise3p38\sidechain\25\cand0\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\25\cand0\initial.pdb,glu_ablated,2364,1446
rise3p38,25,cand1,inputs\asem_matched_twist_scan\rise3p38\sidechain\25\cand1\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\25\cand1\initial.pdb,glu_ablated,2364,1446
rise3p38,25,cand10,inputs\asem_matched_twist_scan\rise3p38\sidechain\25\cand10\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\25\cand10\initial.pdb,glu_ablated,2364,1446
rise3p38,25,cand11,inputs\asem_matched_twist_scan\rise3p38\sidechain\25\cand11\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\25\cand11\initial.pdb,glu_ablated,2364,1446
rise3p38,25,cand12,inputs\asem_matched_twist_scan\rise3p38\sidechain\25\cand12\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\25\cand12\initial.pdb,glu_ablated,2364,1446
rise3p38,25,cand13,inputs\asem_matched_twist_scan\rise3p38\sidechain\25\cand13\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\25\cand13\initial.pdb,glu_ablated,2364,1446
rise3p38,25,cand14,inputs\asem_matched_twist_scan\rise3p38\sidechain\25\cand14\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\25\cand14\initial.pdb,glu_ablated,2364,1446
rise3p38,25,cand15,inputs\asem_matched_twist_scan\rise3p38\sidechain\25\cand15\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\25\cand15\initial.pdb,glu_ablated,2364,1446
rise3p38,25,cand16,inputs\asem_matched_twist_scan\rise3p38\sidechain\25\cand16\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\25\cand16\initial.pdb,glu_ablated,2364,1446
rise3p38,25,cand17,inputs\asem_matched_twist_scan\rise3p38\sidechain\25\cand17\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\25\cand17\initial.pdb,glu_ablated,2364,1446
rise3p38,25,cand18,inputs\asem_matched_twist_scan\rise3p38\sidechain\25\cand18\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\25\cand18\initial.pdb,glu_ablated,2364,1446
rise3p38,25,cand19,inputs\asem_matched_twist_scan\rise3p38\sidechain\25\cand19\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\25\cand19\initial.pdb,glu_ablated,2364,1446
rise3p38,25,cand2,inputs\asem_matched_twist_scan\rise3p38\sidechain\25\cand2\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\25\cand2\initial.pdb,glu_ablated,2364,1446
rise3p38,25,cand20,inputs\asem_matched_twist_scan\rise3p38\sidechain\25\cand20\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\25\cand20\initial.pdb,glu_ablated,2364,1446
rise3p38,25,cand21,inputs\asem_matched_twist_scan\rise3p38\sidechain\25\cand21\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\25\cand21\initial.pdb,glu_ablated,2364,1446
rise3p38,25,cand22,inputs\asem_matched_twist_scan\rise3p38\sidechain\25\cand22\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\25\cand22\initial.pdb,glu_ablated,2364,1446
rise3p38,25,cand23,inputs\asem_matched_twist_scan\rise3p38\sidechain\25\cand23\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\25\cand23\initial.pdb,glu_ablated,2364,1446
rise3p38,25,cand24,inputs\asem_matched_twist_scan\rise3p38\sidechain\25\cand24\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\25\cand24\initial.pdb,glu_ablated,2364,1446
rise3p38,25,cand25,inputs\asem_matched_twist_scan\rise3p38\sidechain\25\cand25\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\25\cand25\initial.pdb,glu_ablated,2364,1446
rise3p38,25,cand26,inputs\asem_matched_twist_scan\rise3p38\sidechain\25\cand26\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\25\cand26\initial.pdb,glu_ablated,2364,1446
rise3p38,25,cand27,inputs\asem_matched_twist_scan\rise3p38\sidechain\25\cand27\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\25\cand27\initial.pdb,glu_ablated,2364,1446
rise3p38,25,cand28,inputs\asem_matched_twist_scan\rise3p38\sidechain\25\cand28\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\25\cand28\initial.pdb,glu_ablated,2364,1446
rise3p38,25,cand29,inputs\asem_matched_twist_scan\rise3p38\sidechain\25\cand29\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\25\cand29\initial.pdb,glu_ablated,2364,1446
rise3p38,25,cand3,inputs\asem_matched_twist_scan\rise3p38\sidechain\25\cand3\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\25\cand3\initial.pdb,glu_ablated,2364,1446
rise3p38,25,cand30,inputs\asem_matched_twist_scan\rise3p38\sidechain\25\cand30\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\25\cand30\initial.pdb,glu_ablated,2364,1446
rise3p38,25,cand31,inputs\asem_matched_twist_scan\rise3p38\sidechain\25\cand31\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\25\cand31\initial.pdb,glu_ablated,2364,1446
rise3p38,25,cand32,inputs\asem_matched_twist_scan\rise3p38\sidechain\25\cand32\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\25\cand32\initial.pdb,glu_ablated,2364,1446
rise3p38,25,cand4,inputs\asem_matched_twist_scan\rise3p38\sidechain\25\cand4\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\25\cand4\initial.pdb,glu_ablated,2364,1446
rise3p38,25,cand5,inputs\asem_matched_twist_scan\rise3p38\sidechain\25\cand5\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\25\cand5\initial.pdb,glu_ablated,2364,1446
rise3p38,25,cand6,inputs\asem_matched_twist_scan\rise3p38\sidechain\25\cand6\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\25\cand6\initial.pdb,glu_ablated,2364,1446
rise3p38,25,cand7,inputs\asem_matched_twist_scan\rise3p38\sidechain\25\cand7\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\25\cand7\initial.pdb,glu_ablated,2364,1446
rise3p38,25,cand8,inputs\asem_matched_twist_scan\rise3p38\sidechain\25\cand8\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\25\cand8\initial.pdb,glu_ablated,2364,1446
rise3p38,25,cand9,inputs\asem_matched_twist_scan\rise3p38\sidechain\25\cand9\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\25\cand9\initial.pdb,glu_ablated,2364,1446
rise3p38,26,cand0,inputs\asem_matched_twist_scan\rise3p38\sidechain\26\cand0\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\26\cand0\initial.pdb,glu_ablated,2364,1446
rise3p38,26,cand1,inputs\asem_matched_twist_scan\rise3p38\sidechain\26\cand1\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\26\cand1\initial.pdb,glu_ablated,2364,1446
rise3p38,26,cand10,inputs\asem_matched_twist_scan\rise3p38\sidechain\26\cand10\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\26\cand10\initial.pdb,glu_ablated,2364,1446
rise3p38,26,cand11,inputs\asem_matched_twist_scan\rise3p38\sidechain\26\cand11\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\26\cand11\initial.pdb,glu_ablated,2364,1446
rise3p38,26,cand12,inputs\asem_matched_twist_scan\rise3p38\sidechain\26\cand12\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\26\cand12\initial.pdb,glu_ablated,2364,1446
rise3p38,26,cand13,inputs\asem_matched_twist_scan\rise3p38\sidechain\26\cand13\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\26\cand13\initial.pdb,glu_ablated,2364,1446
rise3p38,26,cand14,inputs\asem_matched_twist_scan\rise3p38\sidechain\26\cand14\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\26\cand14\initial.pdb,glu_ablated,2364,1446
rise3p38,26,cand15,inputs\asem_matched_twist_scan\rise3p38\sidechain\26\cand15\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\26\cand15\initial.pdb,glu_ablated,2364,1446
rise3p38,26,cand16,inputs\asem_matched_twist_scan\rise3p38\sidechain\26\cand16\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\26\cand16\initial.pdb,glu_ablated,2364,1446
rise3p38,26,cand17,inputs\asem_matched_twist_scan\rise3p38\sidechain\26\cand17\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\26\cand17\initial.pdb,glu_ablated,2364,1446
rise3p38,26,cand18,inputs\asem_matched_twist_scan\rise3p38\sidechain\26\cand18\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\26\cand18\initial.pdb,glu_ablated,2364,1446
rise3p38,26,cand19,inputs\asem_matched_twist_scan\rise3p38\sidechain\26\cand19\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\26\cand19\initial.pdb,glu_ablated,2364,1446
rise3p38,26,cand2,inputs\asem_matched_twist_scan\rise3p38\sidechain\26\cand2\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\26\cand2\initial.pdb,glu_ablated,2364,1446
rise3p38,26,cand20,inputs\asem_matched_twist_scan\rise3p38\sidechain\26\cand20\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\26\cand20\initial.pdb,glu_ablated,2364,1446
rise3p38,26,cand21,inputs\asem_matched_twist_scan\rise3p38\sidechain\26\cand21\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\26\cand21\initial.pdb,glu_ablated,2364,1446
rise3p38,26,cand22,inputs\asem_matched_twist_scan\rise3p38\sidechain\26\cand22\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\26\cand22\initial.pdb,glu_ablated,2364,1446
rise3p38,26,cand23,inputs\asem_matched_twist_scan\rise3p38\sidechain\26\cand23\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\26\cand23\initial.pdb,glu_ablated,2364,1446
rise3p38,26,cand24,inputs\asem_matched_twist_scan\rise3p38\sidechain\26\cand24\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\26\cand24\initial.pdb,glu_ablated,2364,1446
rise3p38,26,cand25,inputs\asem_matched_twist_scan\rise3p38\sidechain\26\cand25\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\26\cand25\initial.pdb,glu_ablated,2364,1446
rise3p38,26,cand26,inputs\asem_matched_twist_scan\rise3p38\sidechain\26\cand26\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\26\cand26\initial.pdb,glu_ablated,2364,1446
rise3p38,26,cand27,inputs\asem_matched_twist_scan\rise3p38\sidechain\26\cand27\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\26\cand27\initial.pdb,glu_ablated,2364,1446
rise3p38,26,cand28,inputs\asem_matched_twist_scan\rise3p38\sidechain\26\cand28\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\26\cand28\initial.pdb,glu_ablated,2364,1446
rise3p38,26,cand29,inputs\asem_matched_twist_scan\rise3p38\sidechain\26\cand29\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\26\cand29\initial.pdb,glu_ablated,2364,1446
rise3p38,26,cand3,inputs\asem_matched_twist_scan\rise3p38\sidechain\26\cand3\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\26\cand3\initial.pdb,glu_ablated,2364,1446
rise3p38,26,cand30,inputs\asem_matched_twist_scan\rise3p38\sidechain\26\cand30\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\26\cand30\initial.pdb,glu_ablated,2364,1446
rise3p38,26,cand31,inputs\asem_matched_twist_scan\rise3p38\sidechain\26\cand31\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\26\cand31\initial.pdb,glu_ablated,2364,1446
rise3p38,26,cand32,inputs\asem_matched_twist_scan\rise3p38\sidechain\26\cand32\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\26\cand32\initial.pdb,glu_ablated,2364,1446
rise3p38,26,cand4,inputs\asem_matched_twist_scan\rise3p38\sidechain\26\cand4\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\26\cand4\initial.pdb,glu_ablated,2364,1446
rise3p38,26,cand5,inputs\asem_matched_twist_scan\rise3p38\sidechain\26\cand5\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\26\cand5\initial.pdb,glu_ablated,2364,1446
rise3p38,26,cand6,inputs\asem_matched_twist_scan\rise3p38\sidechain\26\cand6\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\26\cand6\initial.pdb,glu_ablated,2364,1446
rise3p38,26,cand7,inputs\asem_matched_twist_scan\rise3p38\sidechain\26\cand7\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\26\cand7\initial.pdb,glu_ablated,2364,1446
rise3p38,26,cand8,inputs\asem_matched_twist_scan\rise3p38\sidechain\26\cand8\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\26\cand8\initial.pdb,glu_ablated,2364,1446
rise3p38,26,cand9,inputs\asem_matched_twist_scan\rise3p38\sidechain\26\cand9\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\26\cand9\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand0,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand0\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand0\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand1,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand1\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand1\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand10,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand10\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand10\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand11,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand11\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand11\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand12,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand12\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand12\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand13,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand13\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand13\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand14,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand14\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand14\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand15,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand15\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand15\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand16,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand16\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand16\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand17,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand17\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand17\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand18,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand18\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand18\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand19,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand19\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand19\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand2,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand2\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand2\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand20,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand20\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand20\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand21,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand21\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand21\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand22,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand22\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand22\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand23,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand23\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand23\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand24,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand24\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand24\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand25,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand25\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand25\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand26,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand26\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand26\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand27,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand27\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand27\initial.pdb,glu_ablated,2364,1446
rise3p38,27,cand28,inputs\asem_matched_twist_scan\rise3p38\sidechain\27\cand28\initial.pdb,inputs\asem_matched_twist_scan\rise3p38\glu_ablated\27\cand28\initial.pdb,glu_ablated,2364,1446
