q_Ainv,d_A,intensity
1.480000,4.245395,273.654755
1.490000,4.216903,274.979851
1.500000,4.188790,277.787641
1.510000,4.161050,281.974788
1.520000,4.133675,287.248024
1.530000,4.106657,293.144901
1.540000,4.079990,299.081417
1.550000,4.053668,304.419182
1.560000,4.027683,308.541620
1.570000,4.002029,310.927417
1.580000,3.976700,311.210304
1.590000,3.951689,309.216942
1.600000,3.926991,304.978674
1.610000,3.902600,298.717330
1.620000,3.878509,290.809334
1.630000,3.854715,281.735298
1.640000,3.831211,272.023698
1.650000,3.807991,262.196977
1.660000,3.785051,252.726748
1.670000,3.762386,244.002183
1.680000,3.739991,236.312777
1.690000,3.717861,229.844126
1.700000,3.695991,224.683512
1.710000,3.674377,220.831380
1.720000,3.653015,218.214959
1.730000,3.631899,216.701350
1.740000,3.611026,216.108784
1.750000,3.590392,216.216173
1.760000,3.569992,216.772117
1.770000,3.549822,217.504986
1.780000,3.529879,218.135514
1.790000,3.510159,218.392640
1.800000,3.490659,218.032287
1.810000,3.471373,216.857706
1.820000,3.452300,214.739139
1.830000,3.433435,211.630075
1.840000,3.414775,207.577370
1.850000,3.396316,202.723034
1.860000,3.378057,197.296321
1.870000,3.359992,191.595966
1.880000,3.342120,185.963626
1.890000,3.324437,180.750814
1.900000,3.306940,176.282592
1.910000,3.289626,172.821974
1.920000,3.272492,170.539244
1.930000,3.255536,169.490164
1.940000,3.238755,169.606256
1.950000,3.222146,170.699144
1.960000,3.205707,172.479257
1.970000,3.189434,174.587336
1.980000,3.173326,176.635368
1.990000,3.157380,178.252015
2.000000,3.141593,179.126688
2.010000,3.125963,179.046282
2.020000,3.110488,177.919398
2.030000,3.095165,175.784512
2.040000,3.079993,172.800914
2.050000,3.064968,169.223785
2.060000,3.050090,165.367274
2.070000,3.035355,161.561265
2.080000,3.020762,158.108452
2.090000,3.006309,155.248132
2.100000,2.991993,153.131811
2.110000,2.977813,151.813622
2.120000,2.963767,151.255917
2.130000,2.949852,151.347943
2.140000,2.936068,151.933430
2.150000,2.922412,152.841837
2.160000,2.908882,153.917844
2.170000,2.895477,155.044539
2.180000,2.882195,156.157302
2.190000,2.869034,157.247338
2.200000,2.855993,158.355623
2.210000,2.843070,159.559535
2.220000,2.830264,160.955216
2.230000,2.817572,162.638864
2.240000,2.804993,164.689708
2.250000,2.792527,167.156556
2.260000,2.780170,170.048915
2.270000,2.767923,173.332842
2.280000,2.755783,176.931147
2.290000,2.743749,180.727359
2.300000,2.731820,184.572847
2.310000,2.719994,188.296614
2.320000,2.708270,191.717326
2.330000,2.696646,194.657032
2.340000,2.685122,196.955779
2.350000,2.673696,198.485908
2.360000,2.662367,199.164513
2.370000,2.651133,198.962376
2.380000,2.639994,197.907891
2.390000,2.628948,196.085052
2.400000,2.617994,193.625463
2.410000,2.607131,190.695331
2.420000,2.596358,187.479365
2.430000,2.585673,184.164064
2.440000,2.575076,180.923016
2.450000,2.564565,177.906345
2.460000,2.554140,175.235512
2.470000,2.543800,173.003481
2.480000,2.533542,171.279046
2.490000,2.523368,170.113273
2.500000,2.513274,169.545641
