model_id,angle_deg,twist_deg,rise_A,candidate_id,candidate_path,source_pdb,atom_count,heavy_atom_count,element_counts,residues,has_glu,has_glu_sidechain_atoms,status,notes
angle18_cand0,18,18,3.38,cand0,18/cand0/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/18/cand0/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle23_cand9,23,23,3.38,cand9,23/cand9/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/23/cand9/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle23_cand10,23,23,3.38,cand10,23/cand10/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/23/cand10/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle23_cand11,23,23,3.38,cand11,23/cand11/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/23/cand11/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle23_cand12,23,23,3.38,cand12,23/cand12/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/23/cand12/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle23_cand13,23,23,3.38,cand13,23/cand13/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/23/cand13/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle23_cand14,23,23,3.38,cand14,23/cand14/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/23/cand14/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle23_cand15,23,23,3.38,cand15,23/cand15/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/23/cand15/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle23_cand16,23,23,3.38,cand16,23/cand16/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/23/cand16/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle23_cand17,23,23,3.38,cand17,23/cand17/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/23/cand17/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle23_cand18,23,23,3.38,cand18,23/cand18/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/23/cand18/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle23_cand19,23,23,3.38,cand19,23/cand19/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/23/cand19/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle23_cand20,23,23,3.38,cand20,23/cand20/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/23/cand20/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle23_cand21,23,23,3.38,cand21,23/cand21/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/23/cand21/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle23_cand22,23,23,3.38,cand22,23/cand22/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/23/cand22/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle23_cand23,23,23,3.38,cand23,23/cand23/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/23/cand23/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle23_cand24,23,23,3.38,cand24,23/cand24/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/23/cand24/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle23_cand25,23,23,3.38,cand25,23/cand25/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/23/cand25/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle23_cand26,23,23,3.38,cand26,23/cand26/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/23/cand26/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle23_cand27,23,23,3.38,cand27,23/cand27/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/23/cand27/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle23_cand28,23,23,3.38,cand28,23/cand28/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/23/cand28/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle23_cand29,23,23,3.38,cand29,23/cand29/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/23/cand29/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle23_cand30,23,23,3.38,cand30,23/cand30/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/23/cand30/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle23_cand31,23,23,3.38,cand31,23/cand31/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/23/cand31/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle23_cand32,23,23,3.38,cand32,23/cand32/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/23/cand32/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle23_cand33,23,23,3.38,cand33,23/cand33/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/23/cand33/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle23_cand34,23,23,3.38,cand34,23/cand34/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/23/cand34/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle23_cand35,23,23,3.38,cand35,23/cand35/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/23/cand35/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle23_cand36,23,23,3.38,cand36,23/cand36/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/23/cand36/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle23_cand37,23,23,3.38,cand37,23/cand37/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/23/cand37/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle23_cand38,23,23,3.38,cand38,23/cand38/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/23/cand38/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle23_cand39,23,23,3.38,cand39,23/cand39/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/23/cand39/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle23_cand40,23,23,3.38,cand40,23/cand40/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/23/cand40/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle23_cand41,23,23,3.38,cand41,23/cand41/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/23/cand41/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand0,24,24,3.38,cand0,24/cand0/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand0/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand1,24,24,3.38,cand1,24/cand1/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand1/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand2,24,24,3.38,cand2,24/cand2/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand2/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand3,24,24,3.38,cand3,24/cand3/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand3/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand4,24,24,3.38,cand4,24/cand4/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand4/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand5,24,24,3.38,cand5,24/cand5/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand5/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand6,24,24,3.38,cand6,24/cand6/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand6/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand7,24,24,3.38,cand7,24/cand7/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand7/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand8,24,24,3.38,cand8,24/cand8/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand8/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand9,24,24,3.38,cand9,24/cand9/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand9/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand10,24,24,3.38,cand10,24/cand10/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand10/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand11,24,24,3.38,cand11,24/cand11/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand11/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand12,24,24,3.38,cand12,24/cand12/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand12/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand13,24,24,3.38,cand13,24/cand13/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand13/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand14,24,24,3.38,cand14,24/cand14/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand14/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand15,24,24,3.38,cand15,24/cand15/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand15/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand16,24,24,3.38,cand16,24/cand16/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand16/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand17,24,24,3.38,cand17,24/cand17/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand17/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand18,24,24,3.38,cand18,24/cand18/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand18/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand19,24,24,3.38,cand19,24/cand19/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand19/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand20,24,24,3.38,cand20,24/cand20/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand20/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand21,24,24,3.38,cand21,24/cand21/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand21/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand22,24,24,3.38,cand22,24/cand22/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand22/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand23,24,24,3.38,cand23,24/cand23/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand23/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand24,24,24,3.38,cand24,24/cand24/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand24/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand25,24,24,3.38,cand25,24/cand25/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand25/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand26,24,24,3.38,cand26,24/cand26/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand26/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand27,24,24,3.38,cand27,24/cand27/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand27/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand28,24,24,3.38,cand28,24/cand28/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand28/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand29,24,24,3.38,cand29,24/cand29/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand29/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand30,24,24,3.38,cand30,24/cand30/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand30/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand31,24,24,3.38,cand31,24/cand31/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand31/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand32,24,24,3.38,cand32,24/cand32/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand32/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand33,24,24,3.38,cand33,24/cand33/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand33/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand34,24,24,3.38,cand34,24/cand34/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand34/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand35,24,24,3.38,cand35,24/cand35/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand35/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand36,24,24,3.38,cand36,24/cand36/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand36/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand37,24,24,3.38,cand37,24/cand37/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand37/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand38,24,24,3.38,cand38,24/cand38/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand38/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand39,24,24,3.38,cand39,24/cand39/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand39/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand40,24,24,3.38,cand40,24/cand40/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand40/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand41,24,24,3.38,cand41,24/cand41/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand41/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand42,24,24,3.38,cand42,24/cand42/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand42/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand43,24,24,3.38,cand43,24/cand43/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand43/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand44,24,24,3.38,cand44,24/cand44/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand44/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand45,24,24,3.38,cand45,24/cand45/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand45/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand46,24,24,3.38,cand46,24/cand46/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand46/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle24_cand47,24,24,3.38,cand47,24/cand47/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/24/cand47/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle25_cand0,25,25,3.38,cand0,25/cand0/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/25/cand0/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle25_cand1,25,25,3.38,cand1,25/cand1/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/25/cand1/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle25_cand2,25,25,3.38,cand2,25/cand2/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/25/cand2/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle25_cand3,25,25,3.38,cand3,25/cand3/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/25/cand3/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle25_cand4,25,25,3.38,cand4,25/cand4/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/25/cand4/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle25_cand5,25,25,3.38,cand5,25/cand5/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/25/cand5/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle25_cand6,25,25,3.38,cand6,25/cand6/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/25/cand6/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle25_cand7,25,25,3.38,cand7,25/cand7/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/25/cand7/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle25_cand8,25,25,3.38,cand8,25/cand8/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/25/cand8/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle25_cand9,25,25,3.38,cand9,25/cand9/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/25/cand9/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle25_cand10,25,25,3.38,cand10,25/cand10/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/25/cand10/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle25_cand11,25,25,3.38,cand11,25/cand11/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/25/cand11/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle25_cand12,25,25,3.38,cand12,25/cand12/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/25/cand12/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle25_cand13,25,25,3.38,cand13,25/cand13/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/25/cand13/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle25_cand14,25,25,3.38,cand14,25/cand14/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/25/cand14/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle25_cand15,25,25,3.38,cand15,25/cand15/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/25/cand15/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle25_cand16,25,25,3.38,cand16,25/cand16/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/25/cand16/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle25_cand17,25,25,3.38,cand17,25/cand17/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/25/cand17/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle25_cand18,25,25,3.38,cand18,25/cand18/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/25/cand18/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle25_cand19,25,25,3.38,cand19,25/cand19/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/25/cand19/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle25_cand20,25,25,3.38,cand20,25/cand20/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/25/cand20/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle25_cand21,25,25,3.38,cand21,25/cand21/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/25/cand21/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle25_cand22,25,25,3.38,cand22,25/cand22/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/25/cand22/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle25_cand23,25,25,3.38,cand23,25/cand23/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/25/cand23/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle25_cand24,25,25,3.38,cand24,25/cand24/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/25/cand24/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle25_cand25,25,25,3.38,cand25,25/cand25/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/25/cand25/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
angle25_cand26,25,25,3.38,cand26,25/cand26/initial.pdb,inputs/asem_sidechains_3p38_20260626/raw/25/cand26/initial.pdb,3810,2310,C:960; Ca:192; H:1500; N:624; O:534,CYP:1110; GLU:1446; MEP:1254,True,True,ok,
