d_A,intensity_raw,intensity_normalized
3.93994172965257,0.467733802433926,0.0363833159226408
3.92925267795545,0.703768336475846,0.0547435861789553
3.9186226176248,0.961931108084197,0.0748251317717994
3.90410171887565,1.24468081032192,0.096819205516343
3.88838543836687,1.46989709488691,0.11433796338591
3.87901748887338,1.74461506645237,0.135707277934231
3.87409184003517,1.96261918469942,0.152665027545966
3.87021217854268,2.22963325133435,0.173435083273422
3.86505161624086,2.60925546025177,0.202964517935661
3.85990508132915,2.98789419194402,0.232417451471832
3.85477251709185,3.42062417102087,0.266077946941742
3.85733705640898,3.15754401328664,0.245613895718558
3.85050601156399,3.7312390613052,0.290239552591545
3.84454907530256,4.03859911029669,0.31414797594317
3.83311367403165,4.36394274283424,0.33945527702861
3.81851267536182,4.56883383141229,0.355393011626106
3.80794867707263,4.877809592988,0.379427115399128
3.80171006053287,5.12695715669892,0.398807400669683
3.79756256901908,5.39331557185039,0.419526455646426
3.79301099140202,5.66541093748205,0.4406917671919
3.78682222571369,6.07601267899247,0.472630987325281
3.78270783059967,6.36695802477331,0.495262570453724
3.77778259704545,6.65216642007396,0.517447897013437
3.77287044959546,6.89803572636763,0.536573178530432
3.75740106218934,7.11777831445716,0.553666157405418
3.73083904407988,6.97835303309023,0.54282077049265
3.71294757260194,6.75461196436299,0.525416764312185
3.70524896865518,6.48907311356583,0.504761460273831
3.6952306845765,6.26887256284923,0.487632858147211
3.68468329994438,6.06477293927619,0.471756688741647
3.67652225789862,5.77687168966851,0.449361894812938
3.66955645422377,5.48557510202154,0.426702989853756
3.6649275673491,5.18842448327234,0.403588721048931
3.66107927839971,4.85568135542157,0.377705840062599
3.65685569954342,4.66226416780389,0.362660618602563
3.65111231699104,4.38361228733773,0.34098529954997
3.64538736523574,4.1065995355802,0.319437482374156
3.64196120438574,3.81647375415367,0.296869650184103
3.63740322930897,3.50667842822365,0.27277179547269
3.63361382658382,3.18704833004188,0.247908929500598
3.62945480630008,3.0001876572587,0.233373715547682
3.62605921297213,2.75104009354778,0.213993430277128
3.62041432023968,2.51828381692311,0.195888163774373
3.61478739034541,2.25930148096045,0.175742867243139
3.60955172066505,1.94131051148731,0.151007503147827
3.60470391218094,1.68724556165052,0.131244712246933
3.59912682818981,1.40941324553867,0.109633144132729
3.59245760884467,1.14207135316202,0.0888375880299172
3.58470877227514,0.90169312804225,0.0701394378001359
3.57260096006303,0.705875787672653,0.054907517163387
3.55839929995347,0.469700756884276,0.0365363181747768
3.54000151015236,0.329003909003983,0.0255920207151731
3.51754222667868,0.418068202562608,0.0325200090562082
3.5027309527387,0.676722712783544,0.052639805212086
3.49747215662858,0.980781088233382,0.0762914033547692
3.49397527906159,1.30205031512377,0.101281771203642
3.48909168052397,1.74379550209806,0.135643526995841
3.49118293588799,1.46596318598622,0.114031958881638
3.48491686891996,2.16177332279729,0.168156505574732
3.48075229163342,2.54287074755248,0.197800691926073
3.4776355525192,2.84774868735662,0.221516041007146
3.47245369115923,3.12148318169691,0.242808854429399
3.46522564229976,3.38538290378545,0.263336656590973
3.45802839903601,3.63289133878774,0.282589439984747
3.45392944465545,3.8918736747504,0.302734736515981
3.4498404495089,4.19265379278298,0.326131330905104
3.44576137766661,4.55899905916055,0.354628000365426
3.44169219337149,4.93026171166398,0.383507175456087
3.43830873376805,5.25562876032594,0.40881629799691
3.43459480582734,5.5818153733422,0.434189171476122
3.43055262931209,5.99241711485263,0.466128391609503
3.42652020777519,6.42760578699242,0.499980139894582
3.42283236099037,6.77346194451218,0.526883035895155
3.41948683797058,7.14308546830699,0.555634709109036
3.41548106290964,7.61515453639083,0.592355249621665
3.41748274519187,7.32748744802724,0.569978670246782
3.41148491261823,7.9888758819572,0.621425677527496
3.40749835276586,8.35276245527183,0.649731094172648
3.40352134918516,8.68960340489415,0.67593272985093
3.39955386787092,9.02890304757941,0.702325618344382
3.39559587497912,9.32394621513181,0.725275956164775
3.39230477136378,9.61243286784972,0.747716286478049
3.38836408654381,9.90419777798487,0.770411620544882
3.38417104219969,10.2641504423988,0.798411032685762
3.38051086386327,10.6090231226934,0.825237427560265
3.37724971407005,10.8385011419008,0.84308769030946
3.37399502235654,11.1581312400826,0.867950556281553
3.37009789023975,11.4851374174531,0.893387180699155
3.3671811064433,11.7187132584321,0.9115561981403
3.35807535411689,12.0153955546932,0.934634037837473
3.34709989110314,12.0791576614586,0.939593860844213
3.3306792844414,11.8454725452324,0.92141634327795
3.32120834460681,11.5957786052853,0.901993557381803
3.31367137930366,11.3326984475511,0.881529506158618
3.30616951480004,11.0794530620686,0.861830466196115
3.29870250884048,10.8655467655931,0.84519147127633
3.29127012139437,10.6450839542831,0.828042468849425
3.28387211463047,10.403312469761,0.80923594202438
3.27559015934356,10.1939957336697,0.792953952359579
3.26735108662887,9.94599556005479,0.773662918402771
3.26097235551708,9.67909076866711,0.752901362800434
3.25552524419939,9.39606787831129,0.730886038743094
3.25100027672561,9.13708554234863,0.71074074221186
3.24829150801532,8.91088578055845,0.693145483216225
3.2446870388805,8.65190344459579,0.673000186684991
3.24109079836197,8.37980807896413,0.651834875139517
3.23660702677714,8.14377354492221,0.633474604883203
3.23124333875071,7.89790423862854,0.614349323366208
3.22412017556037,7.65203493233488,0.595224041849214
3.21791389542526,7.40944388345846,0.57635376408578
3.21261378762029,7.16685283458204,0.557483486322345
3.20733164014614,6.89147921153314,0.536063171023312
3.20294350519653,6.65380554878259,0.517575398890217
3.19944189743212,6.42760578699242,0.499980139894582
3.19623901564568,6.16042780748663,0.479197333979449
3.19275249317825,5.87521941218598,0.457012007419735
3.18927380303911,5.58673275946808,0.434571677106462
3.18580291914399,5.29496784933292,0.411876343039629
3.18233981552437,5.02942899853576,0.391221039001275
3.1785968697787,4.80978575158009,0.37413578751276
3.17428935202701,4.55735993045192,0.354500498488646
3.16913619634674,4.30165585190651,0.334610205710972
3.16400026752988,4.05032278325076,0.315059917938044
3.15973342469195,3.82630852640542,0.297634661444783
3.15632848820315,3.61486092299287,0.281186919340168
3.1532139400783,3.37063074540783,0.262189139699954
3.14982347564438,3.14443098361765,0.244593880704319
3.14644052564532,2.90183993474123,0.225723602940884
3.14278411435265,2.70022710358042,0.210040872096949
3.13773584426565,2.43960563890914,0.189768073688935
3.13019474405614,2.19176937816512,0.170489789919805
3.12269096460197,1.99540175887191,0.155215065081565
3.11605204840629,1.76346504660155,0.137173549517201
3.10944221402215,1.49792619580439,0.116518245478847
3.1028612728982,1.24959819644779,0.0972017111466827
3.09467544302642,1.02503756336624,0.079733954027828
3.08086145018305,0.803457164300372,0.0624980185031187
3.06477194598646,0.662790118760235,0.0515560392594562
3.05440658038593,0.42839471342694,0.0333232708799217
3.047272917295,0.187442793259148,0.0145804949932675
3.03154304054212,0.0300864372312013,0.00234031482239117
3.00864567995376,0.3988903966717,0.0310282370978824
2.99599408101195,0.0831942073906333,0.00647137563006193
2.97477492538963,0.148997774456863,0.0115899964287918
2.95776221244328,0.118599387496921,0.0092254161685091
2.94499626223464,0.0715329774349911,0.00556429084954165
2.92796963384045,0.119828734028388,0.00932104257609397
2.91871883976065,0.220881018915087,0.0171815332795787
2.89576606707804,0.0300864372312013,0.00234031482239117
2.87038793383607,0.178502091212103,0.0138850302108311
2.85587300453893,0.357547928131954,0.0278123564279882
2.83999063665523,0.321553323964785,0.0250124667298099
2.83045858164844,0.584111940746261,0.0454359491740181
2.8263937524977,0.846372534126175,0.0658362494588121
2.82234104794487,1.10207661267159,0.0857265422364861
2.81762814552849,1.35286330509113,0.10523432938382
2.81092376222702,1.59053696784167,0.123722101516915
2.79960218126235,1.77978182783741,0.138442772745147
2.78903294290365,1.67904991810739,0.130607202863033
2.78377941878875,1.44301538406547,0.112246932606718
2.77919946311031,1.20042433518905,0.0933766548432839
2.77398441026772,0.949637642769517,0.0738688676959499
2.76878970535013,0.718520494853468,0.0558911030699751
2.76103554431868,0.489862040000357,0.0381045912591704
2.74885026131601,0.281320164753094,0.0218828752088472
2.73488031344176,0.322447394169487,0.0250820132080533
2.72105766354915,0.605867649060734,0.0471282468112796
2.71047596488764,0.511990277566788,0.0398258665956999
2.69997982045633,0.259862479840191,0.0202137597310003
2.6865219168687,0.309036341098924,0.0240388160343991
2.67320342538234,0.288472726390726,0.0224392470347959
2.66002222399053,0.328705885602417,0.0255688385557587
2.65052093868283,0.386105192744431,0.0300337224589989
2.61897178247253,0.0235299223967011,0.00183030731527114
2.59158084636103,0.419901046482252,0.0326625793366076
2.57922630006208,0.321553323964785,0.0250124667298099
2.56699467096108,0.285343480674264,0.0221958343609435
2.55554164401344,0.384138238294081,0.0298807202068629
2.54444362924934,0.430502164623746,0.0334872018643534
2.53209410798863,0.339699637749149,0.0264240026586059
2.52192403144748,0.272021834624169,0.0211595918351135
2.51067726531774,0.511006800341615,0.0397493654696321
2.49843750245115,0.393973010545828,0.0306457314675427
2.48777199087006,0.267015041477823,0.0207701315569491
2.47684265668445,0.39692344222135,0.0308752348457465
2.46479440252662,0.468717279659103,0.0364598170487089
2.45307015470162,0.381456027679967,0.0296720807721319
2.44455349826617,0.446425129221808,0.0347257915245013
2.4380827361096,0.698850950349975,0.0543610805486156
2.42885435586062,0.783357141550169,0.0609345106403826
2.41839753368952,0.580833683329015,0.0451809454204583
2.40819656642857,0.911609856729427,0.0709108241546546
2.39808613470596,0.967072011761246,0.0752250240217001
2.38949121709182,0.949871804013604,0.0738870822497754
2.38379738464169,1.22402778859325,0.0952126818689153
2.37625012407888,1.36135697203582,0.105895020927135
2.36647255979191,1.29658655276169,0.100856764947709
2.35852654007731,1.28893728545477,0.100261756189402
2.35114747426333,1.50470622819007,0.117045639605528
2.34108080847771,1.49189122192264,0.116048806750703
2.33246014551579,1.50776096805614,0.117283256739527
2.32360766367823,1.83895602990431,0.143045719286678
2.32525271335235,1.95278441244768,0.151900016285286
2.31408527240298,1.7788877576327,0.138373226266903
2.30501261969787,1.64667712611206,0.128089040796629
2.30100942719207,1.60758390641137,0.125048121035427
2.29348318558451,1.9675365708253,0.153047533176306
2.29121810530091,2.06793320422855,0.160857023129079
2.28203259036125,1.7396976803265,0.135324772303892
2.27320319614486,1.60610869057361,0.124933369346324
2.26542276480367,1.53589934422086,0.119472038957583
2.25780428365686,1.77207957859244,0.137843642714056
2.25317536621787,1.42170671085336,0.110589408208579
2.24773084663768,1.1056528934904,0.0860047281494605
2.24148347086118,1.17829609762262,0.0916553795067543
2.23503716999746,1.41397938979841,0.10998832793233
2.23568591859078,1.58316088865286,0.123148343071405
2.22950966647604,1.07257229591635,0.0834315084544468
2.22541236419087,0.812653314977329,0.06321335370791
2.22092386722868,0.649677089091242,0.0505360242452167
2.21294699786046,0.0595907539864413,0.00463534860443048
2.2051647929196,0.284717631530967,0.0221471518261726
2.20036382530154,0.0300864372312013,0.00234031482239117
