q_Ainv,d_A,intensity,intensity_norm
0.995,6.314759102693052,797.3404566321398,0.12244408758613405
1.0,6.283185307179586,878.3221759748815,0.13488009613630988
1.005,6.251925678785659,978.6472315903015,0.15028657625992625
1.01,6.220975551662956,1098.1970222825855,0.16864531488992088
1.015,6.19033035190107,1236.4774329797112,0.18988043293518145
1.02,6.159985595274104,1392.618502998566,0.2138583343374702
1.025,6.129936885053255,1565.386579475038,0.24038957242054268
1.03,6.100179909883093,1753.2082610467403,0.2692325268168109
1.035,6.070710441719408,1954.2049119187132,0.3000987036415019
1.04,6.041524333826525,2166.23608202461,0.3326594033369579
1.045,6.0126175188321405,2386.9498262565435,0.36655344797674566
1.05,5.983986006837701,2613.837689628897,0.4013956250968417
1.055,5.955625883582546,2844.292023863997,0.4367854895530803
1.06,5.927533308659987,3075.663325182804,0.47231616863496223
1.065,5.899704513783649,3305.315426957668,0.5075828377600113
1.07,5.8721358011024165,3530.676631696433,0.5421905725890003
1.075,5.844823541562406,3749.2852062358124,0.5757613355238717
1.08,5.817764173314432,3958.828069148181,0.60793991676364
1.085,5.790954200165517,4157.171944173549,0.6383987184007228
1.09,5.764390190073015,4342.386710351943,0.6668413401986728
1.095,5.738068773679988,4512.761120850019,0.6930049934636506
1.1,5.711986642890532,4666.811462294427,0.7166618308203876
1.105,5.686140549483788,4803.284061928287,0.7376193312252431
1.11,5.6605273037653925,4921.152802737862,0.7557199183750727
1.115,5.635143773255234,5019.612963989994,0.7708400148254939
1.12,5.609986881410344,5098.072759728622,0.782888742594795
1.125,5.585053606381854,5156.1439006148485,0.7918064737869804
1.13,5.560340979804944,5193.632361488367,0.7975634128065493
1.135,5.535846085620781,5210.530310699246,0.8001583569812653
1.14,5.511566058929462,5207.009865409215,0.7996177375910798
1.145,5.487498084873001,5183.419001657599,0.7959949917948407
1.15,5.463639397547467,5140.27959377521,0.7893702615516565
1.155,5.439987278943365,5078.287210674073,0.7798503623380001
1.16,5.416539057913437,4998.311982177648,0.7675689161862526
1.165,5.393292109167026,4901.399590350836,0.7526865039189184
1.17,5.370243852290245,4788.7712586172165,0.7353906634774069
1.175,5.347391750791137,4661.8215202656675,0.7158955472413505
1.18,5.324733311169141,4522.112556766702,0.6944410525886007
1.185,5.30226608200809,4371.364007526698,0.6712912570237412
1.19,5.27998765309209,4211.437361819448,0.646732021315262
1.195,5.257895654543587,4044.3143394307126,0.6210676695056728
1.2,5.235987755982989,3872.069031695699,0.5946167107324409
1.205,5.2142616657092,3696.8339866225715,0.5677066310687003
1.21,5.192715129900485,3520.7608544066875,0.5406678500269487
1.215,5.17134593183505,3345.9766343895394,0.5138270015958406
1.22,5.150151891130808,3174.536952540238,0.487499759267311
1.225,5.129130863003743,3008.3781224163286,0.46198347424793945
1.23,5.108280737544379,2849.269978121817,0.43754993222255023
1.235,5.08759943901181,2698.7715957303053,0.41443855368676935
1.24,5.067084925144828,2558.192026937505,0.39285036398573175
1.245,5.046735186489627,2428.558049548332,0.3729430408973939
1.25,5.026548245743669,2310.5906958139735,0.3548273101918864
1.255,5.006522157115208,2204.691961522153,0.3385649046046196
1.26,4.9866550056980845,2110.942643515739,0.32416823175347176
1.265,4.966944906861333,2029.1117249543322,0.31160181539237475
1.27,4.947390005653218,1958.6771553774158,0.3007854865147514
1.275,4.927988476219284,1898.8572892645905,0.2915992112357474
1.28,4.908738521234052,1848.651686690296,0.2838893563703775
1.285,4.889638371345982,1806.889476691987,0.27747611638450953
1.29,4.870686284635338,1772.2830693151639,0.2721617617187659
1.295,4.851880546084623,1743.484702526364,0.26773932245070264
1.3,4.83321946706122,1719.1431454449885,0.26400129596218863
1.305,4.8147013848119435,1697.957861998558,0.2607479646151144
1.31,4.79632466196915,1678.7280727927432,0.25779492996825215
1.315,4.778087686068127,1660.3944322278885,0.2549795129498085
1.32,4.7599888690754435,1642.0714482653527,0.2521657324191874
1.325,4.7420266469279895,1623.06929110401,0.2492476542300828
1.33,4.724199479082396,1602.9042347844809,0.246150994701985
1.335,4.706505848074596,1581.2976175719282,0.24283296097071225
1.34,4.688944259089244,1558.1638549159375,0.23928041019107232
1.345,4.671513239538726,1533.5886540477106,0.2355065040478095
1.35,4.654211338651545,1507.7991246193046,0.23154611877716247
1.355,4.637037127069806,1481.1279218923287,0.2274503387931348
1.36,4.6199891964555775,1453.9738705573789,0.2232804098596166
1.365,4.603066159105924,1426.7616788277205,0.21910155255989955
1.37,4.58626664757634,1399.9033536483437,0.21497703699904203
1.375,4.569589314312426,1373.7637681993372,0.21096289515591712
1.38,4.553032831289555,1348.6325218719783,0.20710359954278168
1.385,4.536595889660351,1324.7037895808865,0.2034289687522518
1.39,4.520277199409775,1302.0653090828998,0.19995247628801538
1.395,4.504075489017625,1280.6970361035878,0.1966710440384909
1.4,4.487989505128276,1260.479346393598,0.19356630183075743
1.405,4.472018012227464,1241.2100224814792,0.19060719601191195
1.41,4.4561597923259475,1222.628671668712,0.1877537392137994
1.415,4.440413644649884,1204.446718639007,0.1849616161868811
1.42,4.424778385337737,1186.380733511109,0.1821873018435783
1.425,4.409252847143569,1168.1866194065262,0.17939331129356478
1.43,4.393835879146564,1149.6921086849047,0.17655319014854468
1.435,4.378526346466611,1130.8251097959906,0.1736558676243629
1.44,4.363323129985824,1111.635702435948,0.17070903424098788
1.445,4.348225126075838,1092.309982175973,0.16774126788159288
1.45,4.333231246330749,1073.174482200896,0.1648027128196192
1.455,4.318340417305557,1054.6905164419975,0.16196421101841704
1.46,4.303551580259991,1037.4384563499996,0.15931488758402318
1.465,4.288863690907567,1022.0926303395179,0.1569582961825964
1.47,4.274275719169786,1009.3881770756284,0.15500732884456841
1.475,4.259786648935313,1000.081749573315,0.15357818146501562
1.48,4.245395477824045,994.9084192674618,0.15278373575012302
1.485,4.23110121695595,994.5374373272449,0.15272676567566743
1.49,4.216902890724555,999.5296528733923,0.15349339838882892
1.495,4.2027995365749735,1010.2993529818585,0.15514725414440841
1.5,4.1887902047863905,1027.0830770452887,0.15772465726267548
1.505,4.174873958258861,1049.9175789955632,0.16123125188424386
1.51,4.161049872304361,1078.628586444442,0.16564027576045057
1.515,4.147317034441971,1112.8313666985753,0.17089264717380598
1.52,4.133674544197096,1151.9433940962667,0.17689891020551324
1.525,4.120121512904647,1195.2086646556422,0.18354296862967276
1.53,4.106657063516069,1241.732468648688,0.1906874257854355
1.535,4.093280330410154,1290.524755211536,0.1981802438905946
1.54,4.079990459207523,1340.5496481981975,0.20586234797473704
1.545,4.066786606588729,1390.7782362175424,0.21357573261440038
1.55,4.053667940115862,1440.241491196349,0.221171588405416
1.555,4.040633638057612,1488.0800880930915,0.22851795255852073
1.56,4.027682889217683,1533.5880116967498,0.23550640540478113
1.565,4.014814892766509,1576.2471412989862,0.24205738141247957
1.57,4.002028858076169,1615.7504854341357,0.24812373724454168
1.575,3.9893240045584677,1652.012371156975,0.25369231648137097
1.58,3.976699561506067,1685.164640555591,0.25878336553596076
1.585,3.9641547679366473,1715.5387292163773,0.26344778152212484
1.59,3.9516888724399912,1743.6343502173281,0.26776230319227556
1.595,3.939301133027954,1770.0763338734212,0.27182288300583884
1.6,3.9269908169872414,1795.5619295930583,0.2757365945057681
1.605,3.914757200734945,1820.8015170526626,0.27961252759286526
1.61,3.9025995696767612,1846.4561607956143,0.2835521990585793
1.615,3.8905172180678553,1873.0757449722473,0.2876400522075308
1.62,3.8785094488762875,1901.0415229877565,0.29193463445814044
1.625,3.866575573648976,1930.5168012627332,0.2964610240633678
1.63,3.8547149123801145,1961.4091498282364,0.3012050269570288
1.635,3.8429267933820097,1993.3470093658038,0.3061095843992153
1.64,3.8312105531582845,2025.6728696758412,0.31107372542351236
1.645,3.819565536279384,2057.454362970464,0.3159542703854749
1.65,3.8079910952603555,2087.513688959615,0.32057034964444303
1.655,3.7964865904408374,2114.4748148476788,0.32471065186064163
1.66,3.785051389867221,2136.82692225338,0.32814316726125053
1.665,3.7736848691769285,2153.001654995495,0.3306270502450931
1.67,3.7623864114847825,2161.460904422732,0.3319261001919082
1.675,3.7511554072713946,2160.791195316478,0.3318232558927368
1.68,3.7399912542735634,2149.8002410503937,0.3301354231035967
1.685,3.728893357376609,2127.61094846144,0.32672791046249455
1.69,3.717861128508631,2093.748087443141,0.3215277389599031
1.695,3.706893986536629,2048.2130034010497,0.3145351152038705
1.7,3.6959913571644627,1991.5421371517493,0.30583241806503364
1.705,3.6851526728326016,1924.8457106619344,0.29559013947641716
1.71,3.674377372619641,1849.823712494769,0.28406933924853506
1.715,3.663664902145531,1768.7572398005736,0.2716203154967571
1.72,3.653014713476504,1684.4742832832492,0.25867735038820644
1.725,3.642426265031644,1600.2901321901616,0.24574955839663315
1.73,3.6318990214910905,1519.9236798405202,0.23340803370835772
1.735,3.6214324537058133,1447.391978007968,0.22226965739986226
1.74,3.6110260386089577,1386.8863739148455,0.2129780763375856
1.745,3.6006792591287025,1342.6344238401396,0.20618249785447298
1.75,3.5903916041026207,1318.752475207726,0.20251505142584672
1.755,3.5801625681934968,1319.0943144747257,0.2025675461874015
1.76,3.5699916518065833,1347.1015694510145,0.20686849787352174
1.765,3.5598783610082645,1405.6616191807877,0.21586130865907657
1.77,3.549822207446094,1496.9785989595405,0.2298844579639028
1.775,3.5398227082701896,1622.4626985879906,0.24915450246969892
1.78,3.5298793860559474,1782.642353700269,0.27375259172623495
1.785,3.5199917687280595,1977.1031462946955,0.3036150853730188
1.79,3.510159389485802,2204.456291961515,0.338528713860648
1.795,3.500381786729575,2462.3385341390263,0.37813056221218566
1.8,3.490658503988659,2747.444130824312,0.42191298208246697
1.805,3.4809890898501865,3055.588450077817,0.46923335784166803
1.81,3.471373097889274,3381.801532057445,0.5193284744877863
1.815,3.461810086600323,3720.4488712689713,0.571333065648721
1.82,3.452299619329443,4065.3756650850864,0.6243019651966213
1.825,3.4428412642079924,4410.069901464431,0.6772351519158047
1.83,3.4334345940872053,4747.838953171041,0.729104868304886
1.835,3.424079186473889,5071.993834298625,0.7788839160455558
1.84,3.4147746234671663,5376.034976917081,0.8255741849098861
1.845,3.4055204916962527,5653.833312559401,0.8682344606525022
1.85,3.3963163822592355,5899.8005980344105,0.9060065812009025
1.855,3.3871618906628496,6109.043302117851,0.9381390683617448
1.86,3.3780566167632182,6277.4949551166455,0.9640074521647372
1.865,3.369000164707553,6402.02263529385,0.9831306235173108
1.87,3.359992142876784,6480.504195747712,0.995182693598765
1.875,3.3510321638291125,6511.87388751005,1.0
1.88,3.342119844244461,6496.1351695302055,0.9975830738967424
1.885,3.333254804869807,6434.340670652005,0.9880935628979617
1.89,3.32443667046539,6328.540437806553,0.97184628374712
1.895,3.3156650697517605,6181.700723593007,0.9492967508860508
1.9,3.306939635357677,5997.596592180765,0.9210246844129333
1.905,3.2982600037688115,5780.682515554979,0.8877141381135288
1.91,3.2896258152772706,5535.945858227234,0.8501309997488323
1.915,3.2810367139318988,5268.748679954899,0.8090986973903934
1.92,3.272492347489368,4984.6636028855255,0.7654729942553472
1.925,3.263992367366019,4689.3095807312875,0.7201167684966243
1.93,3.2555364285904593,4388.193271217476,0.6738756534634599
1.935,3.247124189756892,4086.5613567061373,0.6275553592252873
1.94,3.238755312979168,3789.268598320105,0.5819014102204935
1.945,3.2304294638455455,3500.6656713466423,0.5375819206297919
1.95,3.222146311374147,3224.5099469122038,0.49517389350811924
1.955,3.213905527969098,2963.9013956754156,0.45515337779502435
1.96,3.20570678937734,2721.2447367258346,0.4178896556865537
1.965,3.1975497746460997,2498.23788457882,0.38364346849076847
1.97,3.1894341660810084,2295.8857050782044,0.35256912906157095
1.975,3.1813596492048535,2114.537121406312,0.32472022000641804
1.98,3.1733259127169626,1953.9427547634618,0.3000584453134415
1.985,3.165332648453192,1813.3295755323581,0.2784650942043539
1.99,3.157379551346526,1691.4885076025141,0.2597544941475041
1.995,3.1494663193882637,1586.8705902624122,0.24368877801919242
2.0,3.141592653589793,1497.687168641006,0.22999326991169325
2.005,3.133758257944931,1422.0096553687367,0.21837180509533358
2.01,3.1259628393928294,1357.864673612752,0.20852134071840261
2.015,3.118206107781432,1303.3208365546823,0.200145282152114
2.02,3.110487775831478,1256.564014338949,0.19296504140675586
2.025,3.1028075591010302,1215.958653521965,0.18672945369138777
2.03,3.095165175950535,1180.0935082111678,0.18122180014490438
2.035,3.087560347508396,1147.810975595394,0.1762643127651668
2.04,3.079992797637052,1118.2200598001716,0.1717201652115757
2.045,3.072462252899553,1090.6937766083822,0.16749307425937138
2.05,3.0649684425266277,1064.85252051204,0.16352474555050212
2.055,3.057511098384227,1040.535512866713,0.1597904890115406
2.06,3.0500899549415466,1017.7629102896294,0.15629340000606065
2.065,3.042704749239509,996.691458333472,0.1530575492632241
2.07,3.035355220859704,977.5667178182408,0.1501206464844536
2.075,3.0280411118937764,960.6748696887355,0.1475266392261275
2.08,3.0207621669132627,946.2969270621777,0.14531868144393903
2.085,3.0135181329398497,934.6678662715401,0.14353285742591826
2.09,3.0063087594160702,925.9427549772204,0.14219298023464547
2.095,2.999133798176413,920.1714329553803,0.14130670354662334
2.1,2.9919930034188504,917.2827217921155,0.14086309680405337
2.105,2.984886131676763,917.0785370913756,0.14083174105235008
2.11,2.977812941791273,919.2376845874254,0.14116331189253345
2.115,2.970773194883965,923.3285715359435,0.14179153151397983
2.12,2.9637666543299934,928.8295852138559,0.14263629813153725
2.125,2.95679308573157,935.15550460689,0.14360774191289907
2.13,2.9498522568918246,941.6880366599064,0.1446109142970489
2.135,2.9429439377890336,947.8084152558382,0.14555079407691854
2.14,2.9360679005512083,952.9299726744609,0.14633728925589398
2.145,2.9292239194310423,956.5286858845354,0.1468899279083373
2.15,2.922411770781203,958.1699032532468,0.14714196248349382
