q_Ainv,d_A,intensity,intensity_norm
1.09,5.764390190073015,3614.438698926552,0.5646602869607459
1.095,5.738068773679988,3844.596828894484,0.6006163970346663
1.1,5.711986642890532,4070.1810625786093,0.6358579569935413
1.105,5.686140549483788,4289.297315753716,0.670089066358424
1.11,5.6605273037653925,4500.048672366033,0.7030133822521809
1.115,5.635143773255234,4700.5430321131425,0.7343353141312403
1.12,5.609986881410344,4888.903777036947,0.7637616901581468
1.125,5.585053606381854,5063.284300870056,0.7910040270269977
1.13,5.560340979804944,5221.8869815454955,0.8157814939154345
1.135,5.535846085620781,5362.986849201963,0.8378246099834111
1.14,5.511566058929462,5484.9598286455775,0.856879656509596
1.145,5.487498084873001,5586.315039629383,0.8727137229542917
1.15,5.463639397547467,5665.730245841917,0.885120244924725
1.155,5.439987278943365,5722.089180307227,0.8939248352799121
1.16,5.416539057913437,5754.519166325091,0.898991161405852
1.165,5.393292109167026,5762.42722204464,0.9002265855986121
1.17,5.370243852290245,5745.532702263301,0.8975872644806117
1.175,5.347391750791137,5703.894506828461,0.8910823995925318
1.18,5.324733311169141,5637.930978564488,0.8807773459172432
1.185,5.30226608200809,5548.4308254535745,0.8667953181811945
1.19,5.27998765309209,5436.5537251198275,0.8493174852890357
1.195,5.257895654543587,5303.819690664655,0.8285813090171366
1.2,5.235987755982989,5152.086775253632,0.8048770609459702
1.205,5.2142616657092,4983.517242766987,0.7785425375205164
1.21,5.192715129900485,4800.532903437998,0.7499560824270837
1.215,5.17134593183505,4605.760874465925,0.7195281131260798
1.22,5.150151891130808,4401.97154337086,0.6876914292697861
1.225,5.129130863003743,4192.010955102762,0.6548906499794578
1.23,5.108280737544379,3978.7301848162506,0.6215711802125596
1.235,5.08759943901181,3764.91447418315,0.5881681401890398
1.24,5.067084925144828,3553.214984298091,0.5550957035909472
1.245,5.046735186489627,3346.0859446819604,0.5227372787593728
1.25,5.026548245743669,3145.729756233126,0.4914369324850041
1.255,5.006522157115208,2954.0522455903983,0.46149239968781264
1.26,4.9866550056980845,2772.6297870250387,0.43314994708374327
1.265,4.966944906861333,2602.689430933008,0.40660126878809644
1.27,4.947390005653218,2445.1025366409795,0.38198249161015824
1.275,4.927988476219284,2300.391737290271,0.35937526313178964
1.28,4.908738521234052,2168.7504039829037,0.33880979246457116
1.285,4.889638371345982,2050.0731630935934,0.3202696177712863
1.29,4.870686284635338,1943.9954902442853,0.30369779177545264
1.295,4.851880546084623,1849.939987920459,0.2890041114128055
1.3,4.83321946706122,1767.1666755574506,0.27607297432491723
1.305,4.8147013848119435,1694.8244975017728,0.26477142561351813
1.31,4.79632466196915,1632.0012926772645,0.2549569642769527
1.315,4.778087686068127,1577.769667405194,0.24648470962298125
1.32,4.7599888690754435,1531.2265572620552,0.23921358176092192
1.325,4.7420266469279895,1491.5247336808427,0.23301122367337423
1.33,4.724199479082396,1457.895076982506,0.22775748078728966
1.335,4.706505848074596,1429.6590643916238,0.22334635189556717
1.34,4.688944259089244,1406.2315701885584,0.21968642660664117
1.345,4.671513239538726,1387.1147048718565,0.21669992287682976
1.35,4.654211338651545,1371.8839915348015,0.21432052743540964
1.355,4.637037127069806,1360.1686546861843,0.2124903164350829
1.36,4.6199891964555775,1351.628149452565,0.21115608876165812
1.365,4.603066159105924,1345.9272653164073,0.21026547665272716
1.37,4.58626664757634,1342.712185409451,0.20976320559653167
1.375,4.569589314312426,1341.5897672109402,0.2095878574899918
1.38,4.553032831289555,1342.112041039531,0.20966944893875863
1.385,4.536595889660351,1343.7675166997653,0.20992807315104423
1.39,4.520277199409775,1345.9803726880102,0.2102737732725309
1.395,4.504075489017625,1348.1180103697245,0.21060772252643123
1.4,4.487989505128276,1349.5068265146435,0.21082468825423803
1.405,4.472018012227464,1349.4554331607915,0.2108166594042972
1.41,4.4561597923259475,1347.2839755767443,0.21047742668667072
1.415,4.440413644649884,1342.357705984693,0.20970782757787415
1.42,4.424778385337737,1334.1225963210063,0.2084213098712019
1.425,4.409252847143569,1322.1405438100026,0.20654943161490402
1.43,4.393835879146564,1306.1216554576183,0.20404690470898756
1.435,4.378526346466611,1285.9511983115794,0.20089580516935662
1.44,4.363323129985824,1261.7090671756762,0.19710861444239683
1.445,4.348225126075838,1233.680035410015,0.19272982082093343
1.45,4.333231246330749,1202.3535926861175,0.18783589409776374
1.455,4.318340417305557,1168.4128029869892,0.18253354492336055
1.46,4.303551580259991,1132.7122973946123,0.17695628676196964
1.465,4.288863690907567,1096.2462061634112,0.17125942612768583
1.47,4.274275719169786,1060.1074890594562,0.16561370902744205
1.475,4.259786648935313,1025.440699531296,0.16019794161415263
1.48,4.245395477824045,993.3906790197257,0.15519097503189025
1.485,4.23110121695595,965.0499915780085,0.15076349346794576
1.49,4.216902890724555,941.4080538655762,0.14707006706207676
1.495,4.2027995365749735,923.3048798056673,0.14424192573473751
1.5,4.1887902047863905,911.3921422905503,0.14238087611013833
1.505,4.174873958258861,906.1038671472588,0.14155472322481616
1.51,4.161049872304361,907.6385387530586,0.1417944750041391
1.515,4.147317034441971,915.9537433045397,0.14309350541502172
1.52,4.133674544197096,930.773743495623,0.14540873780868238
1.525,4.120121512904647,951.6096112149564,0.14866379012122238
1.53,4.106657063516069,977.7907893884466,0.15275390557533255
1.535,4.093280330410154,1008.5062565651111,0.1575523835562317
1.54,4.079990459207523,1042.8528714775339,0.1629181321684128
1.545,4.066786606588729,1079.8880170565037,0.16870389246819734
1.55,4.053667940115862,1118.6833736431176,0.1747646391034765
1.555,4.040633638057612,1158.3765489417299,0.1809656461259926
1.56,4.027682889217683,1198.2173860202406,0.1871897213895154
1.565,4.014814892766509,1237.6060571592332,0.1933431577045237
1.57,4.002028858076169,1276.1205158415742,0.19936002148427662
1.575,3.9893240045584677,1313.5314962460673,0.2052044960183053
1.58,3.976699561506067,1349.803984643349,0.21087111133903882
1.585,3.9641547679366473,1385.084898269167,0.21638281937218606
1.59,3.9516888724399912,1419.677547981384,0.22178700440347018
1.595,3.939301133027954,1454.0042826332713,0.2271496472516437
1.6,3.9269908169872414,1488.5594676989915,0.2325479794244887
1.605,3.914757200734945,1523.855593846816,0.23806206401116392
1.61,3.9025995696767612,1560.365804487311,0.24376581713426482
1.615,3.8905172180678553,1598.4664446620084,0.24971803273576948
1.62,3.8785094488762875,1638.3833467321945,0.25595399113900075
1.625,3.866575573648976,1680.1454719703818,0.26247821677549826
1.63,3.8547149123801145,1723.5492236826249,0.2692589030558568
1.635,3.8429267933820097,1768.1362506188796,0.27622444474066365
1.64,3.8312105531582845,1813.1868934990835,0.28326241413382475
1.645,3.819565536279384,1857.730626084804,0.29022119222338694
1.65,3.8079910952603555,1900.5739463723996,0.29691432594152956
1.655,3.7964865904408374,1940.345229379089,0.3031275352240729
1.66,3.785051389867221,1975.5551095705405,0.3086281461650367
1.665,3.7736848691769285,2004.6700673178682,0.3131765869509708
1.67,3.7623864114847825,2026.196096551303,0.3165394587151777
1.675,3.7511554072713946,2038.7686718868397,0.3185035905176919
1.68,3.7399912542735634,2041.2447479564948,0.3188904118032329
1.685,3.728893357376609,2032.7922378913092,0.31756993104356096
1.69,3.717861128508631,2012.972348489105,0.314473598426078
1.695,3.706893986536629,1981.8103025892542,0.3096053543511904
1.7,3.6959913571644627,1939.8503498850946,0.3030502234143103
1.705,3.6851526728326016,1888.1915407474626,0.294979903118003
1.71,3.674377372619641,1828.5014889740303,0.2856549139369448
1.715,3.663664902145531,1763.0062458069622,0.27542301740145675
1.72,3.653014713476504,1694.4554095232954,0.26471376539537617
1.725,3.642426265031644,1626.0626581146544,0.2540292099627699
1.73,3.6318990214910905,1561.422970092419,0.2439309712518662
1.735,3.6214324537058133,1504.408842823903,0.2350240243796401
1.74,3.6110260386089577,1459.0487831638977,0.22793771681222116
1.745,3.6006792591287025,1429.3921892084475,0.22330465971869892
1.75,3.5903916041026207,1419.3654278363097,0.22173824390001048
1.755,3.5801625681934968,1432.6244102388666,0.22380960862130422
1.76,3.5699916518065833,1472.4092548181447,0.2300249365402687
1.765,3.5598783610082645,1541.4066904277656,0.24080395785897438
1.77,3.549822207446094,1641.6256889730103,0.2564605212125825
1.775,3.5398227082701896,1774.2914301961034,0.2771860284763077
1.78,3.5298793860559474,1939.7621073446346,0.3030364378552322
1.785,3.5199917687280595,2137.4723029425522,0.33392341784870694
1.79,3.510159389485802,2365.90572896354,0.3696100886246548
1.795,3.500381786729575,2622.599071338543,0.4097116226220163
1.8,3.490658503988659,2904.177545547984,0.4537007991700353
1.805,3.4809890898501865,3206.4216017366516,0.5009184253951967
1.81,3.471373097889274,3524.3630593959942,0.550588354718375
1.815,3.461810086600323,3852.4078478795986,0.6018366618085302
1.82,3.452299619329443,4184.481522516904,0.6537143756202206
1.825,3.4428412642079924,4514.1928558802665,0.7052230361949479
1.83,3.4334345940872053,4835.010103750861,0.7553422315483971
1.835,3.424079186473889,5140.444043026784,0.8030581924942319
1.84,3.4147746234671663,5424.231594283299,0.8473924788042977
1.845,3.4055204916962527,5680.513786749204,0.8874297815212326
1.85,3.3963163822592355,5904.00200118813,0.9223438940042876
1.855,3.3871618906628496,6090.126830736323,0.9514209674913592
1.86,3.3780566167632182,6235.164516554931,0.9740792633199148
1.865,3.369000164707553,6336.336721321635,0.9898847398916948
1.87,3.359992142876784,6391.880368752144,0.99856196324764
1.875,3.3510321638291125,6401.085364761665,1.0
1.88,3.342119844244461,6364.299183795492,0.9942531338249787
1.885,3.333254804869807,6282.898507105263,0.9815364346948054
1.89,3.32443667046539,6159.229291493848,0.9622163962069232
1.895,3.3156650697517605,5996.51778067586,0.9367970334667036
1.9,3.306939635357677,5798.7560023818905,0.9059019950435857
1.905,3.2982600037688115,5570.566182097141,0.870253381209915
1.91,3.2896258152772706,5317.04921396281,0.8306480715338472
1.915,3.2810367139318988,5043.6228331507655,0.7879324436002983
1.92,3.272492347489368,4755.855412642627,0.7429764081610095
1.925,3.263992367366019,4459.301350806293,0.6966476928045668
1.93,3.2555364285904593,4159.34382429914,0.6497872762635789
1.935,3.247124189756892,3861.050263370743,0.6031868102597165
1.94,3.238755312979168,3569.0452828797843,0.5575687683416284
1.945,3.2304294638455455,3287.405000324677,0.513569935877129
1.95,3.222146311374147,3019.57572753226,0.4717287077837134
1.955,3.213905527969098,2768.3189769691726,0.43247649722169373
1.96,3.20570678937734,2535.683622714263,0.39613338648369606
1.965,3.1975497746460997,2323.0049478257774,0.36290797817102244
1.97,3.1894341660810084,2130.929241941836,0.33290123791704473
1.975,3.1813596492048535,1959.4616309856444,0.3061139665114593
1.98,3.1733259127169626,1808.033965963752,0.28245740572639144
1.985,3.165332648453192,1675.5889049540024,0.26176637389937235
1.99,3.157379551346526,1560.6758185341164,0.2438142486156683
1.995,3.1494663193882637,1461.5538520946611,0.22832906746418308
2.0,3.141592653589793,1376.2973968596998,0.21501000509012025
2.005,3.133758257944931,1302.8993530122596,0.20354350532251825
2.01,3.1259628393928294,1239.3679011712163,0.193618399153682
2.015,3.118206107781432,1183.8130114300996,0.18493941948455442
2.02,3.110487775831478,1134.519583000642,0.17723862725628314
2.025,3.1028075591010302,1090.0048864169412,0.1702843852727663
2.03,3.095165175950535,1049.0588337784777,0.16388764935921737
2.035,3.087560347508396,1010.7664875664312,0.15790548476837343
2.04,3.079992797637052,974.5130916614453,0.15224185214373093
2.045,3.072462252899553,939.9727275862145,0.14684583535798745
2.05,3.0649684425266277,907.0824267699445,0.14170759724022497
2.055,3.057511098384227,876.0041735119906,0.13685244354565912
2.06,3.0500899549415466,847.0776881888033,0.13233344658267077
2.065,3.042704749239509,820.7671692498574,0.12822312506066968
2.07,3.035355220859704,797.6052877574904,0.12460469472073477
2.075,3.0280411118937764,778.1376708246456,0.12156339534359864
2.08,3.0207621669132627,762.8708902691457,0.11917836535484948
2.085,3.0135181329398497,752.2266081668193,0.11751547828245959
2.09,3.0063087594160702,746.5040466389978,0.11662147965539478
2.095,2.999133798176413,745.8523754223393,0.11651967329295412
2.1,2.9919930034188504,750.2539814127983,0.11720730761426627
2.105,2.984886131676763,759.5189350304114,0.11865471115439358
2.11,2.977812941791273,773.2903342509409,0.12080612742769338
2.115,2.970773194883965,791.0596217026304,0.12358210781838
2.12,2.9637666543299934,812.1904626960229,0.12688324189006714
2.125,2.95679308573157,835.9493665059106,0.13059494114980233
2.13,2.9498522568918246,861.5409472902369,0.13459294763245438
2.135,2.9429439377890336,888.1455651727521,0.13874921432262774
2.14,2.9360679005512083,914.9570651939466,0.14293780086590263
2.145,2.9292239194310423,941.2184376013972,0.14704044454442955
2.15,2.922411770781203,966.2534459554497,0.15095150133049767
